pattern,rating,events,actions,conds,pattern_str
"0.9890039,0.0,0.0,0.0,0.0,0.0,0.0,-2.0152988,-0.8138284,0.21435185,-0.28807786,-1.8567753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.8322265147042028,[57],"['nop', 'vnot < ', 'not =', 'nop', 'not =']","['or', 'and', 'and', 'and', 'and']",a.y not <  64352
"0.9890039,0.0,0.0,0.0,0.0,0.0,-0.41344798,-2.0152988,-0.8138284,0.21435185,-0.28807786,-1.8567753,0.0,-0.8151432,-1.0052798,0.19967873,2.2114713,1.3027965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.4499999999999997,"[57, 68]","['nop', 'vnot < ', 'not =', 'nop', 'not =', 'nop', 'v-> ', 'v*= ', 'not =', 'v-> ']","['or', 'and', 'and', 'and', 'and', 'or', 'or', 'or', 'and', 'and']",a.y not <  64352 and a.vy not = b.vy
"0.9890039,0.0,0.0,0.0,0.0,0.0,-0.41344798,-2.0152988,-0.8138284,0.21435185,-0.28807786,-1.8567753,0.25539982,-0.8151432,-1.0052798,0.19967873,2.2114713,1.3027965,0.0,-0.1313646,-0.76815253,-2.0169928,0.67821145,-0.36277923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.5250000000000004,"[57, 68, 65]","['nop', 'vnot < ', 'not =', 'nop', 'not =', 'nop', 'v-> ', 'v*= ', 'not =', 'v-> ', 'nop', '<', 'v*= ', 'nop', 'not >']","['or', 'and', 'and', 'and', 'and', 'or', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'and', 'and']",a.y not <  64352 and a.vy not = b.vy AND b.z not = c.z + 6272 or b.vx not = c.vx
"0.9890039,0.0,0.0,0.0,0.0,0.0,-0.41344798,-2.0152988,-0.8138284,0.21435185,-0.28807786,-1.8567753,0.25539982,-0.8151432,-1.0052798,0.19967873,2.2114713,1.3027965,-0.70110875,-0.1313646,-0.76815253,-2.0169928,0.67821145,-0.36277923,1.9143597,0.091887355,-0.8138284,1.8390425,1.0218086,-0.21877058,0.0,1.016661,1.1759754,0.23823257,-1.6894598,0.51850706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.51875,"[57, 68, 65, 38, 54]","['nop', 'vnot < ', 'not =', 'nop', 'not =', 'nop', 'v-> ', 'v*= ', 'not =', 'v-> ', 'nop', '<', 'v*= ', 'nop', 'not >', '>', 'nop', 'vnot -> ', 'vnot > ', 'v-> ', 'v+> ', 'vnot < ', 'vnot -> ', 'vnot = ', 'nop']","['or', 'and', 'and', 'and', 'and', 'or', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'or', 'and', 'or', 'and']",a.y not <  64352 and a.vy not = b.vy AND b.y ->  e.y + 96692 or b.z not = c.z + 6272 or b.vx not = c.vx and b.vy ->  e.vy + 18661 AND c.z not = d.z + 12247 AND d.z not ->  e.z + 5387 or d.vx not >  15498 or d.vy ->  b.vy + 2748 AND e.y not <  10401 or e.vx not =  7262
"0.9890039,0.0,0.0,0.0,0.0,0.0,-0.41344798,-2.0152988,-0.8138284,0.21435185,-0.28807786,-1.8567753,0.25539982,-0.8151432,-1.0052798,0.19967873,2.2114713,1.3027965,-0.70110875,-0.1313646,-0.76815253,-2.0169928,0.67821145,-0.36277923,1.9143597,0.091887355,-0.8138284,1.8390425,1.0218086,-0.21877058,-0.15519889,1.016661,1.1759754,0.23823257,-1.6894598,0.51850706,0.0,-1.260595,-2.8288364,-0.28807786,-0.80704266,-0.36277923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.309374999999999,"[57, 68, 65, 38, 54, 64]","['nop', 'vnot < ', 'not =', 'nop', 'not =', 'nop', 'v-> ', 'v*= ', 'not =', 'v-> ', 'nop', '<', 'v*= ', 'nop', 'not >', '>', 'nop', 'vnot -> ', 'vnot > ', 'v-> ', 'v+> ', 'vnot < ', 'vnot -> ', 'vnot = ', 'nop', 'nop', 'nop', 'v*= ', 'nop', 'not >']","['or', 'and', 'and', 'and', 'and', 'or', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'or', 'and', 'or', 'and', 'or', 'and', 'and', 'or', 'and']",a.y not <  64352 and a.vy not = b.vy AND b.y ->  e.y + 96692 or b.z not = c.z + 6272 or b.vx not = c.vx and b.vy ->  e.vy + 18661 AND c.y < f.y and c.z not = d.z + 12247 AND d.z not ->  e.z + 5387 or d.vx not >  15498 or d.vy ->  b.vy + 2748 AND e.x +>  a.x + 4611 and e.y not <  10401 or e.z not ->  d.z + 13195 and e.vx not =  7262
"0.9890039,0.0,0.0,0.0,0.0,0.0,-0.41344798,-2.0152988,-0.8138284,0.21435185,-0.28807786,-1.8567753,0.25539982,-0.8151432,-1.0052798,0.19967873,2.2114713,1.3027965,-0.70110875,-0.1313646,-0.76815253,-2.0169928,0.67821145,-0.36277923,1.9143597,0.091887355,-0.8138284,1.8390425,1.0218086,-0.21877058,-0.15519889,1.016661,1.1759754,0.23823257,-1.6894598,0.51850706,-0.92115504,-1.260595,-2.8288364,-0.28807786,-0.80704266,-0.36277923,0.0,0.50430065,0.23147236,1.3027965,1.160955,1.1558291,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.5796875,"[57, 68, 65, 38, 54, 64, 73]","['nop', 'vnot < ', 'not =', 'nop', 'not =', 'nop', 'v-> ', 'v*= ', 'not =', 'v-> ', 'nop', '<', 'v*= ', 'nop', 'not >', '>', 'nop', 'vnot -> ', 'vnot > ', 'v-> ', 'v+> ', 'vnot < ', 'vnot -> ', 'vnot = ', 'nop', 'nop', 'nop', 'v*= ', 'nop', 'not >', 'v*= ', 'v-> ', 'v-> ', 'v*= ', 'v> ']","['or', 'and', 'and', 'and', 'and', 'or', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'or', 'and', 'or', 'and', 'or', 'and', 'and', 'or', 'and', 'and', 'and', 'and', 'and', 'or']",a.y not <  64352 and a.vy not = b.vy AND b.y ->  e.y + 96692 or b.z not = c.z + 6272 or b.vx not = c.vx and b.vy ->  e.vy + 18661 AND c.y < f.y and c.z not = d.z + 12247 AND d.z not ->  e.z + 5387 or d.vx not >  15498 or d.vy ->  b.vy + 2748 AND e.x +>  a.x + 4611 and e.y not <  10401 or e.z not ->  d.z + 13195 and e.vx not =  7262 AND g.vy >  1372
"0.9890039,0.0,0.0,0.0,0.0,0.0,-0.41344798,-2.0152988,-0.8138284,0.21435185,-0.28807786,-1.8567753,0.25539982,-0.8151432,-1.0052798,0.19967873,2.2114713,1.3027965,-0.70110875,-0.1313646,-0.76815253,-2.0169928,0.67821145,-0.36277923,1.9143597,0.091887355,-0.8138284,1.8390425,1.0218086,-0.21877058,-0.15519889,1.016661,1.1759754,0.23823257,-1.6894598,0.51850706,-0.92115504,-1.260595,-2.8288364,-0.28807786,-0.80704266,-0.36277923,-0.780799,0.50430065,0.23147236,1.3027965,1.160955,1.1558291,0.0,-1.7378678,0.08196849,0.58025134,1.3027965,1.6944814,0.0",6.33984375,"[57, 68, 65, 38, 54, 64, 73, 8]","['nop', 'vnot < ', 'not =', 'nop', 'not =', 'nop', 'v-> ', 'v*= ', 'not =', 'v-> ', 'nop', '<', 'v*= ', 'nop', 'not >', '>', 'nop', 'vnot -> ', 'vnot > ', 'v-> ', 'v+> ', 'vnot < ', 'vnot -> ', 'vnot = ', 'nop', 'nop', 'nop', 'v*= ', 'nop', 'not >', 'v*= ', 'v-> ', 'v-> ', 'v*= ', 'v> ', 'v+> ', 'vnot +> ', 'v*= ', 'nop', '<']","['or', 'and', 'and', 'and', 'and', 'or', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'or', 'and', 'or', 'and', 'or', 'and', 'and', 'or', 'and', 'and', 'and', 'and', 'and', 'or', 'or', 'or', 'or', 'and', 'or']",a.y not <  64352 and a.z not = h.z and a.vy not = b.vy AND b.y ->  e.y + 96692 or b.z not = c.z + 6272 or b.vx not = c.vx and b.vy ->  e.vy + 18661 AND c.y < f.y and c.z not = d.z + 12247 or c.vy not > h.vy AND d.z not ->  e.z + 5387 or d.vx not >  15498 or d.vy ->  b.vy + 2748 AND e.x +>  a.x + 4611 and e.y not <  10401 or e.z not ->  d.z + 13195 and e.vx not =  7262 AND f.z not = h.z + 3495 and f.vy not > h.vy AND g.x not = d.x + 53013 and g.y ->  a.y + 55373 and g.z ->  e.z + 14219 and g.vy >  1372
"-2.3391485,0.0,0.0,0.0,0.0,0.0,0.0,0.50430065,1.950464,0.51623744,-0.3177787,-2.0041046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.1474316228020616,[10],"['v*= ', 'vnot -> ', 'nop', 'not >', 'v+> ']","['and', 'or', 'or', 'and', 'or']",
"-2.3391485,0.0,0.0,0.0,0.0,0.0,1.7012192,0.50430065,1.950464,0.51623744,-0.3177787,-2.0041046,0.0,1.3503237,-1.1919999,0.82735944,-0.59265476,0.9703683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.739999999999999,"[10, 49]","['v*= ', 'vnot -> ', 'nop', 'not >', 'v+> ', 'not =', 'vnot *= ', 'not =', 'v= ', 'nop']","['and', 'or', 'or', 'and', 'or', 'and', 'or', 'or', 'or', 'or']",a.vx not > b.vx AND b.vx =  5502
"-2.3391485,0.0,0.0,0.0,0.0,0.0,1.7012192,0.50430065,1.950464,0.51623744,-0.3177787,-2.0041046,-0.6923965,1.3503237,-1.1919999,0.82735944,-0.59265476,0.9703683,0.0,1.2219825,0.93547255,-1.2540183,-0.40365463,-0.40974277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.695,"[10, 49, 14]","['v*= ', 'vnot -> ', 'nop', 'not >', 'v+> ', 'not =', 'vnot *= ', 'not =', 'v= ', 'nop', 'vnot -> ', 'vnot +> ', 'nop', 'nop', 'vnot *= ']","['and', 'or', 'or', 'and', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'and', 'or', 'or', 'and']",a.vx not > b.vx AND b.z not = c.z or b.vx =  5502
"-2.3391485,0.0,0.0,0.0,0.0,0.0,1.7012192,0.50430065,1.950464,0.51623744,-0.3177787,-2.0041046,-0.6923965,1.3503237,-1.1919999,0.82735944,-0.59265476,0.9703683,-2.3391485,1.2219825,0.93547255,-1.2540183,-0.40365463,-0.40974277,0.0,0.51156425,-1.4916052,2.2114713,0.81517947,-2.763046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.425000000000001,"[10, 49, 14, 10]","['v*= ', 'vnot -> ', 'nop', 'not >', 'v+> ', 'not =', 'vnot *= ', 'not =', 'v= ', 'nop', 'vnot -> ', 'vnot +> ', 'nop', 'nop', 'vnot *= ', 'v+> ', 'nop', 'not =', 'vnot = ', '=']","['and', 'or', 'or', 'and', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'and', 'or', 'or', 'and', 'or', 'and', 'and', 'and', 'and']",a.x not = d.x + 90010 and a.y not ->  d.y + 24286 or a.vx not > b.vx AND b.z not = c.z or b.vx =  5502 AND c.vy = d.vy * 15130 AND d.vx not =  4461
"-2.3391485,0.0,0.0,0.0,0.0,0.0,1.7012192,0.50430065,1.950464,0.51623744,-0.3177787,-2.0041046,-0.6923965,1.3503237,-1.1919999,0.82735944,-0.59265476,0.9703683,-2.3391485,1.2219825,0.93547255,-1.2540183,-0.40365463,-0.40974277,0.6700193,0.51156425,-1.4916052,2.2114713,0.81517947,-2.763046,0.0,-1.1447839,-0.7902121,-1.0727589,2.1310868,-0.3177787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.6615,"[10, 49, 14, 10, 59]","['v*= ', 'vnot -> ', 'nop', 'not >', 'v+> ', 'not =', 'vnot *= ', 'not =', 'v= ', 'nop', 'vnot -> ', 'vnot +> ', 'nop', 'nop', 'vnot *= ', 'v+> ', 'nop', 'not =', 'vnot = ', '=', '<', 'not >', 'nop', 'v+> ', 'not >']","['and', 'or', 'or', 'and', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'and', 'or', 'or', 'and', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'or', 'and', 'and']",a.x not = d.x + 90010 and a.y not ->  d.y + 24286 or a.vx not > b.vx AND b.x not = e.x or b.z not = c.z or b.vx =  5502 AND c.x not ->  e.x + 84068 and c.vy = d.vy * 15130 AND d.x +>  e.x + 75274 or d.z not = c.z and d.vx not =  4461 and d.vy = a.vy
"-2.3391485,0.0,0.0,0.0,0.0,0.0,1.7012192,0.50430065,1.950464,0.51623744,-0.3177787,-2.0041046,-0.6923965,1.3503237,-1.1919999,0.82735944,-0.59265476,0.9703683,-2.3391485,1.2219825,0.93547255,-1.2540183,-0.40365463,-0.40974277,0.6700193,0.51156425,-1.4916052,2.2114713,0.81517947,-2.763046,-1.4075407,-1.1447839,-0.7902121,-1.0727589,2.1310868,-0.3177787,0.25539982,2.4671645,0.81517947,0.5695951,0.8414978,0.93547255,0.0,-0.21007293,-0.57485276,0.5912353,0.33132815,-0.2224124,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.984375,"[10, 49, 14, 10, 59, 4, 65]","['v*= ', 'vnot -> ', 'nop', 'not >', 'v+> ', 'not =', 'vnot *= ', 'not =', 'v= ', 'nop', 'vnot -> ', 'vnot +> ', 'nop', 'nop', 'vnot *= ', 'v+> ', 'nop', 'not =', 'vnot = ', '=', '<', 'not >', 'nop', 'v+> ', 'not >', 'v-> ', 'vnot = ', 'nop', 'v+> ', 'nop', '=', 'not <', 'v-> ', 'vnot *= ', 'v> ']","['and', 'or', 'or', 'and', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'and', 'or', 'or', 'and', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'and']",a.x not = d.x + 90010 and a.y not ->  d.y + 24286 or a.vx not > b.vx AND b.x not = e.x and b.y = g.y * 13392 or b.z not = c.z or b.vx =  5502 AND c.x not ->  e.x + 84068 and c.y not +>  f.y + 5872 and c.vy = d.vy * 15130 AND d.x +>  e.x + 75274 or d.z not = c.z and d.vx not =  4461 and d.vy = a.vy AND e.x < d.x or e.vy not > b.vy AND f.x ->  c.x + 64020 and f.y not =  21494 and f.vx +>  c.vx + 4566 AND g.vy >  13996
"-2.3391485,0.0,0.0,0.0,0.0,0.0,1.7012192,0.50430065,1.950464,0.51623744,-0.3177787,-2.0041046,-0.6923965,1.3503237,-1.1919999,0.82735944,-0.59265476,0.9703683,-2.3391485,1.2219825,0.93547255,-1.2540183,-0.40365463,-0.40974277,0.6700193,0.51156425,-1.4916052,2.2114713,0.81517947,-2.763046,-1.4075407,-1.1447839,-0.7902121,-1.0727589,2.1310868,-0.3177787,0.25539982,2.4671645,0.81517947,0.5695951,0.8414978,0.93547255,-1.4075407,-0.21007293,-0.57485276,0.5912353,0.33132815,-0.2224124,0.0,-1.9667813,1.950464,0.8414978,-0.14290033,0.51156425,0.0",5.384375,"[10, 49, 14, 10, 59, 4, 65, 4]","['v*= ', 'vnot -> ', 'nop', 'not >', 'v+> ', 'not =', 'vnot *= ', 'not =', 'v= ', 'nop', 'vnot -> ', 'vnot +> ', 'nop', 'nop', 'vnot *= ', 'v+> ', 'nop', 'not =', 'vnot = ', '=', '<', 'not >', 'nop', 'v+> ', 'not >', 'v-> ', 'vnot = ', 'nop', 'v+> ', 'nop', '=', 'not <', 'v-> ', 'vnot *= ', 'v> ', 'nop', 'vnot -> ', 'v+> ', '<', 'v+> ']","['and', 'or', 'or', 'and', 'or', 'and', 'or', 'or', 'or', 'or', 'and', 'and', 'or', 'or', 'and', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'and', 'or', 'or', 'and', 'and', 'or']",a.x not = d.x + 90010 and a.y not ->  d.y + 24286 or a.vx not > b.vx AND b.x not = e.x and b.y = g.y * 13392 or b.z not = c.z or b.vx =  5502 AND c.x not ->  e.x + 84068 and c.y not +>  f.y + 5872 and c.vy = d.vy * 15130 AND d.x +>  e.x + 75274 or d.z not = c.z and d.vx not =  4461 and d.vy = a.vy AND e.x < d.x or e.y not > h.y or e.vy not > b.vy AND f.x ->  c.x + 64020 and f.y not =  21494 and f.vx +>  c.vx + 4566 AND g.x = c.x and g.z ->  f.z + 13610 or g.vx = a.vx * 15871 or g.vy >  13996
"-1.097355,0.0,0.0,0.0,0.0,0.0,0.0,1.0486068,0.51156425,0.73883784,1.1788217,0.7090128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.0327001332171482,[106],"['not >', 'v+> ', '<', 'vnot *= ', 'nop']","['and', 'or', 'and', 'and', 'and']",
"-1.097355,0.0,0.0,0.0,0.0,0.0,-0.43920648,1.0486068,0.51156425,0.73883784,1.1788217,0.7090128,0.0,0.21391721,1.191347,-0.6023458,-0.48989916,0.62295747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.4499999999999997,"[106, 67]","['not >', 'v+> ', '<', 'vnot *= ', 'nop', 'vnot +> ', 'v+> ', 'nop', '=', 'nop']","['and', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'and', 'and']",
"-1.097355,0.0,0.0,0.0,0.0,0.0,-0.43920648,1.0486068,0.51156425,0.73883784,1.1788217,0.7090128,0.7322185,0.21391721,1.191347,-0.6023458,-0.48989916,0.62295747,0.0,0.7090128,-0.12275224,-1.0727589,-1.7378678,-0.36277923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.5250000000000004,"[106, 67, 44]","['not >', 'v+> ', '<', 'vnot *= ', 'nop', 'vnot +> ', 'v+> ', 'nop', '=', 'nop', 'nop', '<', 'vnot *= ', 'nop', 'not >']","['and', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'and']",a.z < c.z
"-1.097355,0.0,0.0,0.0,0.0,0.0,-0.43920648,1.0486068,0.51156425,0.73883784,1.1788217,0.7090128,0.7322185,0.21391721,1.191347,-0.6023458,-0.48989916,0.62295747,-1.097355,0.7090128,-0.12275224,-1.0727589,-1.7378678,-0.36277923,0.0,-0.21877058,0.6276255,1.0486068,1.2697083,0.98418474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.9375,"[106, 67, 44, 106]","['not >', 'v+> ', '<', 'vnot *= ', 'nop', 'vnot +> ', 'v+> ', 'nop', '=', 'nop', 'nop', '<', 'vnot *= ', 'nop', 'not >', 'nop', 'v-> ', 'nop', '=', 'nop']","['and', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'or', 'and', 'or', 'and']",a.z < c.z AND c.y < b.y
"-1.097355,0.0,0.0,0.0,0.0,0.0,-0.43920648,1.0486068,0.51156425,0.73883784,1.1788217,0.7090128,0.7322185,0.21391721,1.191347,-0.6023458,-0.48989916,0.62295747,-1.097355,0.7090128,-0.12275224,-1.0727589,-1.7378678,-0.36277923,0.19548707,-0.21877058,0.6276255,1.0486068,1.2697083,0.98418474,0.0,1.5696951,0.5417878,0.60487866,0.21373716,-1.4916052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.26875,"[106, 67, 44, 106, 58]","['not >', 'v+> ', '<', 'vnot *= ', 'nop', 'vnot +> ', 'v+> ', 'nop', '=', 'nop', 'nop', '<', 'vnot *= ', 'nop', 'not >', 'nop', 'v-> ', 'nop', '=', 'nop', 'v-> ', '=', 'nop', '=', 'nop']","['and', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'or', 'and', 'or', 'and', 'or', 'or', 'and', 'and', 'and']",a.x not > e.x and a.y +>  e.y + 11101 or a.z < c.z AND c.y < b.y and c.z = e.z * 2751 AND d.y ->  a.y + 4977
"-1.097355,0.0,0.0,0.0,0.0,0.0,-0.43920648,1.0486068,0.51156425,0.73883784,1.1788217,0.7090128,0.7322185,0.21391721,1.191347,-0.6023458,-0.48989916,0.62295747,-1.097355,0.7090128,-0.12275224,-1.0727589,-1.7378678,-0.36277923,0.19548707,-0.21877058,0.6276255,1.0486068,1.2697083,0.98418474,-1.097355,1.5696951,0.5417878,0.60487866,0.21373716,-1.4916052,0.0,0.54360217,0.39958245,-1.5709832,0.62295747,0.5469243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.35,"[106, 67, 44, 106, 58, 106]","['not >', 'v+> ', '<', 'vnot *= ', 'nop', 'vnot +> ', 'v+> ', 'nop', '=', 'nop', 'nop', '<', 'vnot *= ', 'nop', 'not >', 'nop', 'v-> ', 'nop', '=', 'nop', 'v-> ', '=', 'nop', '=', 'nop', 'vnot -> ', 'v*= ', 'vnot +> ', 'v+> ', 'nop']","['and', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'or', 'and', 'or', 'and', 'or', 'or', 'and', 'and', 'and', 'or', 'and', 'and', 'and', 'and']",a.x not > e.x and a.y +>  e.y + 11101 or a.z < c.z AND c.y < b.y and c.z = e.z * 2751 AND d.y ->  a.y + 4977 or d.vx = f.vx AND e.y = c.y or e.vx = d.vx
"-1.097355,0.0,0.0,0.0,0.0,0.0,-0.43920648,1.0486068,0.51156425,0.73883784,1.1788217,0.7090128,0.7322185,0.21391721,1.191347,-0.6023458,-0.48989916,0.62295747,-1.097355,0.7090128,-0.12275224,-1.0727589,-1.7378678,-0.36277923,0.19548707,-0.21877058,0.6276255,1.0486068,1.2697083,0.98418474,-1.097355,1.5696951,0.5417878,0.60487866,0.21373716,-1.4916052,-2.3391485,0.54360217,0.39958245,-1.5709832,0.62295747,0.5469243,0.0,0.26178116,-0.828609,-0.44251573,-0.569896,0.049952824,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.6,"[106, 67, 44, 106, 58, 106, 10]","['not >', 'v+> ', '<', 'vnot *= ', 'nop', 'vnot +> ', 'v+> ', 'nop', '=', 'nop', 'nop', '<', 'vnot *= ', 'nop', 'not >', 'nop', 'v-> ', 'nop', '=', 'nop', 'v-> ', '=', 'nop', '=', 'nop', 'vnot -> ', 'v*= ', 'vnot +> ', 'v+> ', 'nop', '<', 'vnot -> ', 'not =', 'v*= ', 'vnot *= ']","['and', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'or', 'and', 'or', 'and', 'or', 'or', 'and', 'and', 'and', 'or', 'and', 'and', 'and', 'and', 'or', 'and', 'or', 'and', 'and']",a.x not > e.x and a.y +>  e.y + 11101 or a.z < c.z and a.vx = g.vx * 11554 AND b.x not +>  g.x + 80560 and b.y +>  g.y + 86743 AND c.y < b.y and c.z = e.z * 2751 AND d.y ->  a.y + 4977 or d.vx = f.vx AND e.y = c.y or e.vx = d.vx AND f.z not +>  a.z + 6368
