pattern,rating,events,pattern_str
"-0.44821396,0.0,0.0,0.0,-0.060912125,1.1278541,-0.4230451,-0.4230451,-0.00408722,1.1278541,-0.4230451,-0.4230451,-0.44821396,1.1278541,-0.4230451,-0.4230451,-0.060912125,1.1278541,-0.4230451,-0.4230451,-0.00408722,1.1278541,-0.4230451,-0.4230451,-0.44821396,1.1278541,-0.4230451,-0.4230451,0.0,1.1278541,-0.4230451,-0.4230451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.8,"[8, 10, 62, 8, 10, 62, 8]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x not < e.x or d.y < e.y or d.z < e.z and e.x not < f.x or e.y < f.y or e.z < f.z and f.x not < g.x or f.y < g.y or f.z < g.z and 
"-0.44821396,0.0,0.0,0.0,-0.060912125,1.1278541,-0.4230451,-0.4230451,-0.00408722,1.1278541,-0.4230451,-0.4230451,-0.44821396,1.1278541,-0.4230451,-0.4230451,-0.060912125,1.1278541,-0.4230451,-0.4230451,-0.00408722,1.1278541,-0.4230451,-0.4230451,-0.44821396,1.1278541,-0.4230451,-0.4230451,-0.00408722,1.1278541,-0.4230451,-0.4230451,0.0,1.1278541,-0.4230451,-0.4230451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3,"[8, 10, 62, 8, 10, 62, 8, 62]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x not < e.x or d.y < e.y or d.z < e.z and e.x not < f.x or e.y < f.y or e.z < f.z and f.x not < g.x or f.y < g.y or f.z < g.z and g.x not < h.x or g.y < h.y or g.z < h.z and 
"-0.44821396,0.0,0.0,0.0,-0.060912125,1.1278541,-0.4230451,-0.4230451,-0.00408722,1.1278541,-0.4230451,-0.4230451,-0.44821396,1.1278541,-0.4230451,-0.4230451,-0.060912125,1.1278541,-0.4230451,-0.4230451,-0.00408722,1.1278541,-0.4230451,-0.4230451,-0.44821396,1.1278541,-0.4230451,-0.4230451,-0.00408722,1.1278541,-0.4230451,-0.4230451,-0.060912125,1.1278541,-0.4230451,-0.4230451,0.0,1.1278541,-0.4230451,-0.4230451,0.0,0.0,0.0,0.0",3.3,"[8, 10, 62, 8, 10, 62, 8, 62, 10]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x not < e.x or d.y < e.y or d.z < e.z and e.x not < f.x or e.y < f.y or e.z < f.z and f.x not < g.x or f.y < g.y or f.z < g.z and g.x not < h.x or g.y < h.y or g.z < h.z and h.x not < i.x or h.y < i.y or h.z < i.z and 
"-0.44821396,0.0,0.0,0.0,-0.060912125,1.1278541,-0.4230451,-0.4230451,-0.00408722,1.1278541,-0.4230451,-0.4230451,-0.44821396,1.1278541,-0.4230451,-0.4230451,-0.060912125,1.1278541,-0.4230451,-0.4230451,-0.00408722,1.1278541,-0.4230451,-0.4230451,-0.44821396,1.1278541,-0.4230451,-0.4230451,-0.00408722,1.1278541,-0.4230451,-0.4230451,-0.060912125,1.1278541,-0.4230451,-0.4230451,-0.44821396,1.1278541,-0.4230451,-0.4230451,0.0,1.1278541,-0.4230451,-0.4230451",3,"[8, 10, 62, 8, 10, 62, 8, 62, 10, 8]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x not < e.x or d.y < e.y or d.z < e.z and e.x not < f.x or e.y < f.y or e.z < f.z and f.x not < g.x or f.y < g.y or f.z < g.z and g.x not < h.x or g.y < h.y or g.z < h.z and h.x not < i.x or h.y < i.y or h.z < i.z and i.x not < j.x or i.y < j.y or i.z < j.z and 
"-0.44838902,0.0,0.0,0.0,-0.061021835,1.1279031,-0.42314464,-0.42314464,0.0,1.1279031,-0.42314464,-0.42314464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.3,"[8, 10]",a.x not < b.x or a.y < b.y or a.z < b.z and 
"-0.44838902,0.0,0.0,0.0,-0.061021835,1.1279031,-0.42314464,-0.42314464,-0.003941909,1.1279031,-0.42314464,-0.42314464,0.0,1.1279031,-0.42314464,-0.42314464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.8,"[8, 10, 62]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and 
"-0.44838902,0.0,0.0,0.0,-0.061021835,1.1279031,-0.42314464,-0.42314464,-0.003941909,1.1279031,-0.42314464,-0.42314464,-0.44838902,1.1279031,-0.42314464,-0.42314464,0.0,1.1279031,-0.42314464,-0.42314464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3,"[8, 10, 62, 8]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and 
"-0.44838902,0.0,0.0,0.0,-0.061021835,1.1279031,-0.42314464,-0.42314464,-0.003941909,1.1279031,-0.42314464,-0.42314464,-0.44838902,1.1279031,-0.42314464,-0.42314464,-0.061021835,1.1279031,-0.42314464,-0.42314464,0.0,1.1279031,-0.42314464,-0.42314464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.3,"[8, 10, 62, 8, 10]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x not < e.x or d.y < e.y or d.z < e.z and 
"-0.44838902,0.0,0.0,0.0,-0.061021835,1.1279031,-0.42314464,-0.42314464,-0.003941909,1.1279031,-0.42314464,-0.42314464,-0.44838902,1.1279031,-0.42314464,-0.42314464,-0.061021835,1.1279031,-0.42314464,-0.42314464,-0.003941909,1.1279031,-0.42314464,-0.42314464,0.0,1.1279031,-0.42314464,-0.42314464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5,"[8, 10, 62, 8, 10, 62]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x not < e.x or d.y < e.y or d.z < e.z and e.x not < f.x or e.y < f.y or e.z < f.z and 
"-0.44838902,0.0,0.0,0.0,-0.061021835,1.1279031,-0.42314464,-0.42314464,-0.003941909,1.1279031,-0.42314464,-0.42314464,-0.44838902,1.1279031,-0.42314464,-0.42314464,-0.061021835,1.1279031,-0.42314464,-0.42314464,-0.003941909,1.1279031,-0.42314464,-0.42314464,-0.44838902,1.1279031,-0.42314464,-0.42314464,0.0,1.1279031,-0.42314464,-0.42314464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.5,"[8, 10, 62, 8, 10, 62, 8]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x not < e.x or d.y < e.y or d.z < e.z and e.x not < f.x or e.y < f.y or e.z < f.z and f.x not < g.x or f.y < g.y or f.z < g.z and 
"-0.44838902,0.0,0.0,0.0,-0.061021835,1.1279031,-0.42314464,-0.42314464,-0.003941909,1.1279031,-0.42314464,-0.42314464,-0.44838902,1.1279031,-0.42314464,-0.42314464,-0.061021835,1.1279031,-0.42314464,-0.42314464,-0.003941909,1.1279031,-0.42314464,-0.42314464,-0.44838902,1.1279031,-0.42314464,-0.42314464,-0.003941909,1.1279031,-0.42314464,-0.42314464,0.0,1.1279031,-0.42314464,-0.42314464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.3,"[8, 10, 62, 8, 10, 62, 8, 62]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x not < e.x or d.y < e.y or d.z < e.z and e.x not < f.x or e.y < f.y or e.z < f.z and f.x not < g.x or f.y < g.y or f.z < g.z and g.x not < h.x or g.y < h.y or g.z < h.z and 
"-0.44838902,0.0,0.0,0.0,-0.061021835,1.1279031,-0.42314464,-0.42314464,-0.003941909,1.1279031,-0.42314464,-0.42314464,-0.44838902,1.1279031,-0.42314464,-0.42314464,-0.061021835,1.1279031,-0.42314464,-0.42314464,-0.003941909,1.1279031,-0.42314464,-0.42314464,-0.44838902,1.1279031,-0.42314464,-0.42314464,-0.003941909,1.1279031,-0.42314464,-0.42314464,-0.061021835,1.1279031,-0.42314464,-0.42314464,0.0,1.1279031,-0.42314464,-0.42314464,0.0,0.0,0.0,0.0",3.5,"[8, 10, 62, 8, 10, 62, 8, 62, 10]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x not < e.x or d.y < e.y or d.z < e.z and e.x not < f.x or e.y < f.y or e.z < f.z and f.x not < g.x or f.y < g.y or f.z < g.z and g.x not < h.x or g.y < h.y or g.z < h.z and h.x not < i.x or h.y < i.y or h.z < i.z and 
"-0.44838902,0.0,0.0,0.0,-0.061021835,1.1279031,-0.42314464,-0.42314464,-0.003941909,1.1279031,-0.42314464,-0.42314464,-0.44838902,1.1279031,-0.42314464,-0.42314464,-0.061021835,1.1279031,-0.42314464,-0.42314464,-0.003941909,1.1279031,-0.42314464,-0.42314464,-0.44838902,1.1279031,-0.42314464,-0.42314464,-0.003941909,1.1279031,-0.42314464,-0.42314464,-0.061021835,1.1279031,-0.42314464,-0.42314464,-0.44838902,1.1279031,-0.42314464,-0.42314464,0.0,1.1279031,-0.42314464,-0.42314464",3.65,"[8, 10, 62, 8, 10, 62, 8, 62, 10, 8]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x not < e.x or d.y < e.y or d.z < e.z and e.x not < f.x or e.y < f.y or e.z < f.z and f.x not < g.x or f.y < g.y or f.z < g.z and g.x not < h.x or g.y < h.y or g.z < h.z and h.x not < i.x or h.y < i.y or h.z < i.z and i.x not < j.x or i.y < j.y or i.z < j.z and 
"-0.44861868,0.0,0.0,0.0,-0.061139077,-0.80851835,-0.4232659,0.6578798,0.0,1.1280808,0.6578798,0.6578798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.5,"[8, 10]",a.y < b.y or a.z > b.z and 
"-0.44882798,0.0,0.0,0.0,-0.0036935415,1.1282406,0.6578785,-0.4233762,0.0,1.1282406,0.6578785,-0.4233762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.5,"[8, 62]",a.x not < b.x or a.y > b.y or a.z < b.z and 
"-0.44882798,0.0,0.0,0.0,-0.0036935415,1.1282406,0.6578785,-0.4233762,-0.061249916,1.1282406,0.6578785,-0.4233762,0.0,1.1282406,0.6578785,-0.4233762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2,"[8, 62, 10]",a.x not < b.x or a.y > b.y or a.z < b.z and b.x not < c.x or b.y > c.y or b.z < c.z and 
"-0.44882798,0.0,0.0,0.0,-0.0036935415,1.1282406,0.6578785,-0.4233762,-0.061249916,1.1282406,0.6578785,-0.4233762,-0.061249916,1.1282406,0.6578785,-0.4233762,0.0,1.1282406,0.6578785,-0.4233762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.3,"[8, 62, 10, 10]",a.x not < b.x or a.y > b.y or a.z < b.z and b.x not < c.x or b.y > c.y or b.z < c.z and c.x not < d.x or c.y > d.y or c.z < d.z and 
"-0.44882798,0.0,0.0,0.0,-0.0036935415,1.1282406,0.6578785,-0.4233762,-0.061249916,1.1282406,0.6578785,-0.4233762,-0.061249916,1.1282406,0.6578785,-0.4233762,-0.44882798,1.1282406,0.6578785,-0.4233762,0.0,1.1282406,0.6578785,-0.4233762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.5,"[8, 62, 10, 10, 8]",a.x not < b.x or a.y > b.y or a.z < b.z and b.x not < c.x or b.y > c.y or b.z < c.z and c.x not < d.x or c.y > d.y or c.z < d.z and d.x not < e.x or d.y > e.y or d.z < e.z and 
"-0.44882798,0.0,0.0,0.0,-0.0036935415,1.1282406,0.6578785,-0.4233762,-0.061249916,1.1282406,0.6578785,-0.4233762,-0.061249916,1.1282406,0.6578785,-0.4233762,-0.44882798,1.1282406,0.6578785,-0.4233762,-0.44882798,1.1282406,0.6578785,-0.4233762,0.0,1.1282406,0.6578785,-0.4233762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3,"[8, 62, 10, 10, 8, 8]",a.x not < b.x or a.y > b.y or a.z < b.z and b.x not < c.x or b.y > c.y or b.z < c.z and c.x not < d.x or c.y > d.y or c.z < d.z and d.x not < e.x or d.y > e.y or d.z < e.z and e.x not < f.x or e.y > f.y or e.z < f.z and 
"-0.44882798,0.0,0.0,0.0,-0.0036935415,1.1282406,0.6578785,-0.4233762,-0.061249916,1.1282406,0.6578785,-0.4233762,-0.061249916,1.1282406,0.6578785,-0.4233762,-0.44882798,1.1282406,0.6578785,-0.4233762,-0.44882798,1.1282406,0.6578785,-0.4233762,-0.0036935415,1.1282406,0.6578785,-0.4233762,0.0,1.1282406,0.6578785,-0.4233762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.3,"[8, 62, 10, 10, 8, 8, 62]",a.x not < b.x or a.y > b.y or a.z < b.z and b.x not < c.x or b.y > c.y or b.z < c.z and c.x not < d.x or c.y > d.y or c.z < d.z and d.x not < e.x or d.y > e.y or d.z < e.z and e.x not < f.x or e.y > f.y or e.z < f.z and f.x not < g.x or f.y > g.y or f.z < g.z and 
"-0.44882798,0.0,0.0,0.0,-0.0036935415,1.1282406,0.6578785,-0.4233762,-0.061249916,1.1282406,0.6578785,-0.4233762,-0.061249916,1.1282406,0.6578785,-0.4233762,-0.44882798,1.1282406,0.6578785,-0.4233762,-0.44882798,1.1282406,0.6578785,-0.4233762,-0.0036935415,1.1282406,0.6578785,-0.4233762,-0.0036935415,1.1282406,0.6578785,-0.4233762,0.0,1.1282406,0.6578785,-0.4233762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.6,"[8, 62, 10, 10, 8, 8, 62, 62]",a.x not < b.x or a.y > b.y or a.z < b.z and b.x not < c.x or b.y > c.y or b.z < c.z and c.x not < d.x or c.y > d.y or c.z < d.z and d.x not < e.x or d.y > e.y or d.z < e.z and e.x not < f.x or e.y > f.y or e.z < f.z and f.x not < g.x or f.y > g.y or f.z < g.z and g.x not < h.x or g.y > h.y or g.z < h.z and 
"-0.44882798,0.0,0.0,0.0,-0.0036935415,1.1282406,0.6578785,-0.4233762,-0.061249916,1.1282406,0.6578785,-0.4233762,-0.061249916,1.1282406,0.6578785,-0.4233762,-0.44882798,1.1282406,0.6578785,-0.4233762,-0.44882798,1.1282406,0.6578785,-0.4233762,-0.0036935415,1.1282406,0.6578785,-0.4233762,-0.0036935415,1.1282406,0.6578785,-0.4233762,-0.061249916,1.1282406,0.6578785,-0.4233762,0.0,1.1282406,0.6578785,-0.4233762,0.0,0.0,0.0,0.0",4,"[8, 62, 10, 10, 8, 8, 62, 62, 10]",a.x not < b.x or a.y > b.y or a.z < b.z and b.x not < c.x or b.y > c.y or b.z < c.z and c.x not < d.x or c.y > d.y or c.z < d.z and d.x not < e.x or d.y > e.y or d.z < e.z and e.x not < f.x or e.y > f.y or e.z < f.z and f.x not < g.x or f.y > g.y or f.z < g.z and g.x not < h.x or g.y > h.y or g.z < h.z and h.x not < i.x or h.y > i.y or h.z < i.z and 
"-0.44904205,0.0,0.0,0.0,0.0,1.1283995,-0.42348355,-0.42348355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1,[8],
"-0.44904205,0.0,0.0,0.0,-0.003619855,1.1283995,-0.42348355,-0.42348355,0.0,1.1283995,-0.42348355,-0.42348355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.3,"[8, 62]",a.x not < b.x or a.y < b.y or a.z < b.z and 
"-0.44904205,0.0,0.0,0.0,-0.003619855,1.1283995,-0.42348355,-0.42348355,-0.06135326,1.1283995,-0.42348355,-0.42348355,0.0,1.1283995,-0.42348355,-0.42348355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.6,"[8, 62, 10]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and 
"-0.44904205,0.0,0.0,0.0,-0.003619855,1.1283995,-0.42348355,-0.42348355,-0.06135326,1.1283995,-0.42348355,-0.42348355,-0.44904205,1.1283995,-0.42348355,-0.42348355,0.0,1.1283995,-0.42348355,-0.42348355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.6,"[8, 62, 10, 8]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and 
"-0.44904205,0.0,0.0,0.0,-0.003619855,1.1283995,-0.42348355,-0.42348355,-0.06135326,1.1283995,-0.42348355,-0.42348355,-0.44904205,1.1283995,-0.42348355,-0.42348355,-0.06135326,1.1283995,-0.42348355,-0.42348355,0.0,1.1283995,-0.42348355,-0.42348355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.3,"[8, 62, 10, 8, 10]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x not < e.x or d.y < e.y or d.z < e.z and 
"-0.44904205,0.0,0.0,0.0,-0.003619855,1.1283995,-0.42348355,-0.42348355,-0.06135326,1.1283995,-0.42348355,-0.42348355,-0.44904205,1.1283995,-0.42348355,-0.42348355,-0.06135326,1.1283995,-0.42348355,-0.42348355,-0.003619855,1.1283995,-0.42348355,-0.42348355,0.0,1.1283995,-0.42348355,-0.42348355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.4,"[8, 62, 10, 8, 10, 62]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x not < e.x or d.y < e.y or d.z < e.z and e.x not < f.x or e.y < f.y or e.z < f.z and 
"-0.44904205,0.0,0.0,0.0,-0.003619855,1.1283995,-0.42348355,-0.42348355,-0.06135326,1.1283995,-0.42348355,-0.42348355,-0.44904205,1.1283995,-0.42348355,-0.42348355,-0.06135326,1.1283995,-0.42348355,-0.42348355,-0.003619855,1.1283995,-0.42348355,-0.42348355,-0.003619855,1.1283995,-0.42348355,-0.42348355,0.0,1.1283995,-0.42348355,-0.42348355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.6,"[8, 62, 10, 8, 10, 62, 62]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x not < e.x or d.y < e.y or d.z < e.z and e.x not < f.x or e.y < f.y or e.z < f.z and f.x not < g.x or f.y < g.y or f.z < g.z and 
"-0.44904205,0.0,0.0,0.0,-0.003619855,1.1283995,-0.42348355,-0.42348355,-0.06135326,1.1283995,-0.42348355,-0.42348355,-0.44904205,1.1283995,-0.42348355,-0.42348355,-0.06135326,1.1283995,-0.42348355,-0.42348355,-0.003619855,1.1283995,-0.42348355,-0.42348355,-0.003619855,1.1283995,-0.42348355,-0.42348355,-0.44904205,1.1283995,-0.42348355,-0.42348355,0.0,1.1283995,-0.42348355,-0.42348355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3,"[8, 62, 10, 8, 10, 62, 62, 8]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x not < e.x or d.y < e.y or d.z < e.z and e.x not < f.x or e.y < f.y or e.z < f.z and f.x not < g.x or f.y < g.y or f.z < g.z and g.x not < h.x or g.y < h.y or g.z < h.z and 
"-0.44904205,0.0,0.0,0.0,-0.003619855,1.1283995,-0.42348355,-0.42348355,-0.06135326,1.1283995,-0.42348355,-0.42348355,-0.44904205,1.1283995,-0.42348355,-0.42348355,-0.06135326,1.1283995,-0.42348355,-0.42348355,-0.003619855,1.1283995,-0.42348355,-0.42348355,-0.003619855,1.1283995,-0.42348355,-0.42348355,-0.44904205,1.1283995,-0.42348355,-0.42348355,-0.06135326,1.1283995,-0.42348355,-0.42348355,0.0,1.1283995,-0.42348355,-0.42348355,0.0,0.0,0.0,0.0",3.2,"[8, 62, 10, 8, 10, 62, 62, 8, 10]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x not < e.x or d.y < e.y or d.z < e.z and e.x not < f.x or e.y < f.y or e.z < f.z and f.x not < g.x or f.y < g.y or f.z < g.z and g.x not < h.x or g.y < h.y or g.z < h.z and h.x not < i.x or h.y < i.y or h.z < i.z and 
"-0.44904205,0.0,0.0,0.0,-0.003619855,1.1283995,-0.42348355,-0.42348355,-0.06135326,1.1283995,-0.42348355,-0.42348355,-0.44904205,1.1283995,-0.42348355,-0.42348355,-0.06135326,1.1283995,-0.42348355,-0.42348355,-0.003619855,1.1283995,-0.42348355,-0.42348355,-0.003619855,1.1283995,-0.42348355,-0.42348355,-0.44904205,1.1283995,-0.42348355,-0.42348355,-0.06135326,1.1283995,-0.42348355,-0.42348355,-0.003619855,1.1283995,-0.42348355,-0.42348355,0.0,1.1283995,-0.42348355,-0.42348355",3.6,"[8, 62, 10, 8, 10, 62, 62, 8, 10, 62]",a.x not < b.x or a.y < b.y or a.z < b.z and b.x not < c.x or b.y < c.y or b.z < c.z and c.x not < d.x or c.y < d.y or c.z < d.z and d.x not < e.x or d.y < e.y or d.z < e.z and e.x not < f.x or e.y < f.y or e.z < f.z and f.x not < g.x or f.y < g.y or f.z < g.z and g.x not < h.x or g.y < h.y or g.z < h.z and h.x not < i.x or h.y < i.y or h.z < i.z and i.x not < j.x or i.y < j.y or i.z < j.z and 
"-0.4492354,0.0,0.0,0.0,-0.0035532995,0.24681903,-0.4235805,-0.4235805,0.0,0.24681903,-0.4235805,-0.4235805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.3,"[8, 62]",a.x < b.x or a.y < b.y or a.z < b.z and 
"-0.4492354,0.0,0.0,0.0,-0.0035532995,0.24681903,-0.4235805,-0.4235805,-0.0614466,0.24681903,-0.4235805,-0.4235805,0.0,0.24681903,-0.4235805,-0.4235805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.5,"[8, 62, 10]",a.x < b.x or a.y < b.y or a.z < b.z and b.x < c.x or b.y < c.y or b.z < c.z and 
"-0.4492354,0.0,0.0,0.0,-0.0035532995,0.24681903,-0.4235805,-0.4235805,-0.0614466,0.24681903,-0.4235805,-0.4235805,-0.4492354,0.24681903,-0.4235805,-0.4235805,0.0,0.24681903,-0.4235805,-0.4235805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.8,"[8, 62, 10, 8]",a.x < b.x or a.y < b.y or a.z < b.z and b.x < c.x or b.y < c.y or b.z < c.z and c.x < d.x or c.y < d.y or c.z < d.z and 
"-0.4492354,0.0,0.0,0.0,-0.0035532995,0.24681903,-0.4235805,-0.4235805,-0.0614466,0.24681903,-0.4235805,-0.4235805,-0.4492354,0.24681903,-0.4235805,-0.4235805,-0.0035532995,0.24681903,-0.4235805,-0.4235805,0.0,0.24681903,0.657422,-0.4235805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2,"[8, 62, 10, 8, 62]",a.x < b.x or a.y < b.y or a.z < b.z and b.x < c.x or b.y < c.y or b.z < c.z and c.x < d.x or c.y < d.y or c.z < d.z and d.x < e.x or d.y < e.y or d.z < e.z and 
