pattern,rating,events,actions,conds,pattern_str
"1.159651,0.0,0.0,0.0,0.0,0.0,-0.91046786,-0.26380953,-0.4287102,0.40464753,-0.60986024,0.14747588,1.159651,0.85054797,-0.5823657,0.2625125,-0.79042006,2.0280106,-1.4953194,1.1468918,0.2870992,-0.70969415,0.0024174405,-0.8798203,1.1509423,2.0280106,1.7086998,0.46736476,-2.2744007,-1.3962965,0.3562111,0.95143694,-1.7144457,-1.5163003,1.3533925,2.6439266,-0.46387088,-0.38903478,-0.30026627,0.74116546,0.5196486,1.3860133,-0.9903992,1.0938927,-0.02053427,0.24568138,0.28321254,0.485384,0.0,0.4823907,-2.0839646,1.1468918,-0.81276,0.5106842,0.0",5.729687500000001,"[10, 74, 10, 100, 23, 97, 47, 52]","['nop', '=', 'nop', '=', 'vnot *= ', 'nop', 'not <', 'vnot +> ', '<', 'vnot *= ', 'vnot -> ', 'vnot -> ', 'vnot -> ', '>', 'nop', 'vnot *= ', 'not >', 'not <', 'not >', 'vnot -> ', '=', '>', 'v+> ', 'vnot < ', 'not =', 'nop', 'v*= ', 'nop', 'not <', 'vnot -> ', 'nop', 'nop', 'vnot *= ', '=', 'v-> ', 'v+> ', 'vnot *= ', 'vnot -> ', 'vnot *= ', 'nop']","['or', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'and', 'or', 'or', 'or', 'and', 'or', 'and', 'or', 'and', 'and', 'and', 'and', 'and', 'and', 'or', 'and', 'and', 'and', 'and', 'or', 'or', 'or', 'or', 'and', 'and', 'or', 'or', 'and', 'and', 'or', 'or', 'or']",a.y = e.y and a.vx = c.vx and a.vy = d.vy * 5567 AND b.y not < f.y and b.z not +>  h.z + 11475 and b.vx < e.vx AND c.y not ->  b.y + 68769 or c.z not ->  a.z + 2290 and c.vx > h.vx AND d.x = b.x * 50587 or d.y not > f.y and d.z not < c.z and d.vx not > c.vx AND e.x = f.x and e.y > b.y and e.z +>  a.z + 11699 or e.vx not <  613 and e.vy not = g.vy AND f.y not = d.y + 55377 and f.vx not < a.vx or f.vy not ->  g.vy + 11701 AND g.z = e.z * 1961 and g.vx = f.vx or g.vy ->  f.vy + 13232
"-0.9903992,0.0,0.0,0.0,0.0,0.0,0.0,-1.1839782,0.32019696,-2.2744007,0.19608383,0.62139636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.9517832822095948,[52],"['v-> ', 'nop', 'not >', '>', 'v> ']","['or', 'and', 'and', 'and', 'and']",a.vy >  2370
"-0.9903992,0.0,0.0,0.0,0.0,0.0,0.27376038,-1.1839782,0.32019696,-2.2744007,0.19608383,0.62139636,0.0,-2.0839646,0.4821025,1.0850866,1.8517159,0.5345167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.9499999999999997,"[52, 49]","['v-> ', 'nop', 'not >', '>', 'v> ', 'vnot *= ', 'nop', 'not =', 'vnot *= ', 'nop']","['or', 'and', 'and', 'and', 'and', 'and', 'and', 'or', 'or', 'or']",a.x ->  b.x + 95598 or a.vy >  2370
"-0.9903992,0.0,0.0,0.0,0.0,0.0,0.27376038,-1.1839782,0.32019696,-2.2744007,0.19608383,0.62139636,-0.5578397,-2.0839646,0.4821025,1.0850866,1.8517159,0.5345167,0.0,-0.96698713,0.013255459,0.90365964,0.56458545,1.7086998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.125,"[52, 49, 4]","['v-> ', 'nop', 'not >', '>', 'v> ', 'vnot *= ', 'nop', 'not =', 'vnot *= ', 'nop', 'not =', 'nop', 'vnot +> ', 'vnot > ', 'not >']","['or', 'and', 'and', 'and', 'and', 'and', 'and', 'or', 'or', 'or', 'or', 'or', 'or', 'and', 'and']",a.x ->  b.x + 95598 or a.z not > c.z and a.vy >  2370 AND b.x = c.x * 95071 and b.z not = c.z AND c.vx not >  18170
"-0.9903992,0.0,0.0,0.0,0.0,0.0,0.27376038,-1.1839782,0.32019696,-2.2744007,0.19608383,0.62139636,-0.5578397,-2.0839646,0.4821025,1.0850866,1.8517159,0.5345167,-0.5578397,-0.96698713,0.013255459,0.90365964,0.56458545,1.7086998,0.0,0.013255459,-0.66985655,-1.5163003,-1.0664036,1.0850866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.9450000000000003,"[52, 49, 4, 4]","['v-> ', 'nop', 'not >', '>', 'v> ', 'vnot *= ', 'nop', 'not =', 'vnot *= ', 'nop', 'not =', 'nop', 'vnot +> ', 'vnot > ', 'not >', '=', 'not =', 'v+> ', '<', 'not =']","['or', 'and', 'and', 'and', 'and', 'and', 'and', 'or', 'or', 'or', 'or', 'or', 'or', 'and', 'and', 'or', 'or', 'or', 'or', 'or']",a.x ->  b.x + 95598 or a.z not > c.z and a.vy >  2370 AND b.x = c.x * 95071 and b.z not = c.z AND c.z not +>  d.z + 14861 or c.vx not >  18170
"-0.9903992,0.0,0.0,0.0,0.0,0.0,0.27376038,-1.1839782,0.32019696,-2.2744007,0.19608383,0.62139636,-0.5578397,-2.0839646,0.4821025,1.0850866,1.8517159,0.5345167,-0.5578397,-0.96698713,0.013255459,0.90365964,0.56458545,1.7086998,0.39771733,0.013255459,-0.66985655,-1.5163003,-1.0664036,1.0850866,0.0,0.8266925,1.7086998,0.58280176,0.46736476,0.050562963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.5115,"[52, 49, 4, 4, 65]","['v-> ', 'nop', 'not >', '>', 'v> ', 'vnot *= ', 'nop', 'not =', 'vnot *= ', 'nop', 'not =', 'nop', 'vnot +> ', 'vnot > ', 'not >', '=', 'not =', 'v+> ', '<', 'not =', 'vnot *= ', 'not >', 'v-> ', 'nop', 'not <']","['or', 'and', 'and', 'and', 'and', 'and', 'and', 'or', 'or', 'or', 'or', 'or', 'or', 'and', 'and', 'or', 'or', 'or', 'or', 'or', 'and', 'and', 'and', 'and', 'or']",a.x ->  b.x + 95598 or a.z not > c.z and a.vy >  2370 AND b.x = c.x * 95071 and b.z not = c.z AND c.x not = e.x or c.z not +>  d.z + 14861 or c.vx not >  18170 AND d.x = b.x or d.z +>  a.z + 11853 or d.vx < a.vx or d.vy not = c.vy
"-0.9903992,0.0,0.0,0.0,0.0,0.0,0.27376038,-1.1839782,0.32019696,-2.2744007,0.19608383,0.62139636,-0.5578397,-2.0839646,0.4821025,1.0850866,1.8517159,0.5345167,-0.5578397,-0.96698713,0.013255459,0.90365964,0.56458545,1.7086998,0.39771733,0.013255459,-0.66985655,-1.5163003,-1.0664036,1.0850866,-0.5578397,0.8266925,1.7086998,0.58280176,0.46736476,0.050562963,0.0,0.2491213,0.74116546,2.2242327,-0.3777428,2.1452205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.8375000000000004,"[52, 49, 4, 4, 65, 4]","['v-> ', 'nop', 'not >', '>', 'v> ', 'vnot *= ', 'nop', 'not =', 'vnot *= ', 'nop', 'not =', 'nop', 'vnot +> ', 'vnot > ', 'not >', '=', 'not =', 'v+> ', '<', 'not =', 'vnot *= ', 'not >', 'v-> ', 'nop', 'not <', 'v*= ', 'nop', 'nop', 'vnot = ', '=']","['or', 'and', 'and', 'and', 'and', 'and', 'and', 'or', 'or', 'or', 'or', 'or', 'or', 'and', 'and', 'or', 'or', 'or', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'and', 'or', 'and', 'and', 'and']",a.x ->  b.x + 95598 or a.z not > c.z and a.vx > f.vx and a.vy >  2370 AND b.x = c.x * 95071 and b.z not = c.z AND c.x not = e.x or c.z not +>  d.z + 14861 or c.vx not >  18170 and c.vy not > f.vy AND d.x = b.x or d.z +>  a.z + 11853 or d.vx < a.vx or d.vy not = c.vy AND e.x = d.x * 23394 and e.y not > f.y and e.z ->  f.z + 11011 and e.vy not < b.vy AND f.vx not =  8849
"-0.9903992,0.0,0.0,0.0,0.0,0.0,0.27376038,-1.1839782,0.32019696,-2.2744007,0.19608383,0.62139636,-0.5578397,-2.0839646,0.4821025,1.0850866,1.8517159,0.5345167,-0.5578397,-0.96698713,0.013255459,0.90365964,0.56458545,1.7086998,0.39771733,0.013255459,-0.66985655,-1.5163003,-1.0664036,1.0850866,-0.5578397,0.8266925,1.7086998,0.58280176,0.46736476,0.050562963,-0.5578397,0.2491213,0.74116546,2.2242327,-0.3777428,2.1452205,0.0,1.3860133,0.4823907,-1.5969712,-0.44023892,1.7350619,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.7375,"[52, 49, 4, 4, 65, 4, 4]","['v-> ', 'nop', 'not >', '>', 'v> ', 'vnot *= ', 'nop', 'not =', 'vnot *= ', 'nop', 'not =', 'nop', 'vnot +> ', 'vnot > ', 'not >', '=', 'not =', 'v+> ', '<', 'not =', 'vnot *= ', 'not >', 'v-> ', 'nop', 'not <', 'v*= ', 'nop', 'nop', 'vnot = ', '=', 'vnot -> ', 'nop', '<', 'not >', 'not <']","['or', 'and', 'and', 'and', 'and', 'and', 'and', 'or', 'or', 'or', 'or', 'or', 'or', 'and', 'and', 'or', 'or', 'or', 'or', 'or', 'and', 'and', 'and', 'and', 'or', 'and', 'or', 'and', 'and', 'and', 'or', 'and', 'and', 'or', 'or']",a.x ->  b.x + 95598 or a.z not > c.z and a.vx > f.vx and a.vy >  2370 AND b.x = c.x * 95071 and b.z not = c.z AND c.x not = e.x or c.z not +>  d.z + 14861 or c.vx not >  18170 and c.vy not > f.vy AND d.x = b.x or d.z +>  a.z + 11853 or d.vx < a.vx or d.vy not = c.vy AND e.x = d.x * 23394 and e.y not > f.y and e.z ->  f.z + 11011 and e.vy not < b.vy AND f.x not = g.x + 39415 and f.vx not =  8849 and f.vy = b.vy
"-0.5578397,0.0,0.0,0.0,0.0,0.0,-1.4312328,0.39607835,0.41521463,0.9169158,-0.92596424,-0.02053427,0.0,-1.0129211,-1.7114292,-1.5555352,0.32362935,0.495844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.05,"[4, 62]","['nop', 'not <', 'nop', 'vnot +> ', 'vnot -> ', 'nop', 'vnot *= ', 'nop', 'not >', 'nop']","['and', 'and', 'or', 'and', 'and', 'or', 'and', 'or', 'or', 'or']",a.vx not +>  b.vx + 19584
"-0.5578397,0.0,0.0,0.0,0.0,0.0,-1.4312328,0.39607835,0.41521463,0.9169158,-0.92596424,-0.02053427,1.159651,-1.0129211,-1.7114292,-1.5555352,0.32362935,0.495844,0.0,-0.27397308,0.24361089,0.5196486,-2.0839646,0.25728813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.125,"[4, 62, 10]","['nop', 'not <', 'nop', 'vnot +> ', 'vnot -> ', 'nop', 'vnot *= ', 'nop', 'not >', 'nop', '<', 'nop', 'not <', 'vnot *= ', 'nop']","['and', 'and', 'or', 'and', 'and', 'or', 'and', 'or', 'or', 'or', 'and', 'or', 'or', 'and', 'and']",a.vx not +>  b.vx + 19584 and a.vy not ->  c.vy + 18403 AND b.vx not > c.vx
"-0.5578397,0.0,0.0,0.0,0.0,0.0,-1.4312328,0.39607835,0.41521463,0.9169158,-0.92596424,-0.02053427,1.159651,-1.0129211,-1.7114292,-1.5555352,0.32362935,0.495844,-0.67051333,-0.27397308,0.24361089,0.5196486,-2.0839646,0.25728813,0.49967867,0.54519814,-0.8187116,-0.014071256,0.119877115,-0.2076262,0.0,0.85054797,-1.7114292,-0.121838875,0.32362935,0.01580839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.19275,"[4, 62, 10, 13, 63]","['nop', 'not <', 'nop', 'vnot +> ', 'vnot -> ', 'nop', 'vnot *= ', 'nop', 'not >', 'nop', '<', 'nop', 'not <', 'vnot *= ', 'nop', 'not >', '>', '<', '=', '<', 'nop', 'vnot *= ', 'not >', 'not >', 'vnot +> ']","['and', 'and', 'or', 'and', 'and', 'or', 'and', 'or', 'or', 'or', 'and', 'or', 'or', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'or', 'and', 'or', 'or', 'or']",a.vx not +>  b.vx + 19584 and a.vy not ->  c.vy + 18403 AND b.vx not > c.vx AND c.x < b.x and c.z not < a.z AND d.y > e.y or d.z < b.z or d.vy < c.vy
"-0.5578397,0.0,0.0,0.0,0.0,0.0,-1.4312328,0.39607835,0.41521463,0.9169158,-0.92596424,-0.02053427,1.159651,-1.0129211,-1.7114292,-1.5555352,0.32362935,0.495844,-0.67051333,-0.27397308,0.24361089,0.5196486,-2.0839646,0.25728813,0.49967867,0.54519814,-0.8187116,-0.014071256,0.119877115,-0.2076262,0.7956439,0.85054797,-1.7114292,-0.121838875,0.32362935,0.01580839,-0.5578397,0.85054797,0.88613844,0.485384,0.64190054,-1.3020434,0.0,0.9132071,0.5059337,2.008694,0.74116546,-1.9078034,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.1950892857142854,"[4, 62, 10, 13, 63, 68, 4]","['nop', 'not <', 'nop', 'vnot +> ', 'vnot -> ', 'nop', 'vnot *= ', 'nop', 'not >', 'nop', '<', 'nop', 'not <', 'vnot *= ', 'nop', 'not >', '>', '<', '=', '<', 'nop', 'vnot *= ', 'not >', 'not >', 'vnot +> ', 'nop', '=', 'v-> ', 'nop', 'nop', 'nop', 'not >', 'nop', 'nop', 'not >']","['and', 'and', 'or', 'and', 'and', 'or', 'and', 'or', 'or', 'or', 'and', 'or', 'or', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'or', 'and', 'or', 'or', 'or', 'or', 'or', 'or', 'or', 'and', 'and', 'or', 'and', 'or', 'or']",a.vx not +>  b.vx + 19584 and a.vy not ->  c.vy + 18403 AND b.vx not > c.vx AND c.x < b.x and c.z not < a.z AND d.y > e.y or d.z < b.z or d.vy < c.vy AND e.vx not > c.vx or e.vy not +>  g.vy + 7371 AND f.y = d.y
"-0.5578397,0.0,0.0,0.0,0.0,0.0,-1.4312328,0.39607835,0.41521463,0.9169158,-0.92596424,-0.02053427,1.159651,-1.0129211,-1.7114292,-1.5555352,0.32362935,0.495844,-0.67051333,-0.27397308,0.24361089,0.5196486,-2.0839646,0.25728813,0.49967867,0.54519814,-0.8187116,-0.014071256,0.119877115,-0.2076262,0.7956439,0.85054797,-1.7114292,-0.121838875,0.32362935,0.01580839,-0.5578397,0.85054797,0.88613844,0.485384,0.64190054,-1.3020434,1.061364,0.9132071,0.5059337,2.008694,0.74116546,-1.9078034,0.0,3.2103708,-1.9078034,0.21850403,0.08355712,0.013255459,0.0",3.4996875000000003,"[4, 62, 10, 13, 63, 68, 4, 75]","['nop', 'not <', 'nop', 'vnot +> ', 'vnot -> ', 'nop', 'vnot *= ', 'nop', 'not >', 'nop', '<', 'nop', 'not <', 'vnot *= ', 'nop', 'not >', '>', '<', '=', '<', 'nop', 'vnot *= ', 'not >', 'not >', 'vnot +> ', 'nop', '=', 'v-> ', 'nop', 'nop', 'nop', 'not >', 'nop', 'nop', 'not >', 'vnot +> ', 'not >', 'vnot -> ', 'v+> ', 'nop']","['and', 'and', 'or', 'and', 'and', 'or', 'and', 'or', 'or', 'or', 'and', 'or', 'or', 'and', 'and', 'and', 'or', 'or', 'and', 'and', 'or', 'and', 'or', 'or', 'or', 'or', 'or', 'or', 'or', 'and', 'and', 'or', 'and', 'or', 'or', 'and', 'or', 'or', 'or', 'or']",a.vx not +>  b.vx + 19584 and a.vy not ->  c.vy + 18403 AND b.y = h.y * 98377 and b.vx not > c.vx AND c.x < b.x and c.z not < a.z AND d.x not > h.x and d.y > e.y or d.z < b.z or d.vx = h.vx and d.vy < c.vy AND e.y = h.y * 39175 or e.vx not > c.vx or e.vy not +>  g.vy + 7371 AND f.y = d.y AND g.y not > f.y
"-0.9903992,0.0,0.0,0.0,0.0,0.0,0.0,1.0850866,1.2417701,-0.70908755,0.4823907,-0.4538132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.101417799044533,[52],"['nop', '=', 'v> ', 'v+> ', 'v*= ']","['or', 'or', 'or', 'and', 'and']",a.z >  7436
"-0.9903992,0.0,0.0,0.0,0.0,0.0,1.159651,1.0850866,1.2417701,-0.70908755,0.4823907,-0.4538132,0.0,1.3860133,0.9836511,0.8866744,0.33626655,-2.1526968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.449999999999999,"[52, 10]","['nop', '=', 'v> ', 'v+> ', 'v*= ', 'vnot -> ', 'vnot +> ', '=', 'v+> ', 'nop']","['or', 'or', 'or', 'and', 'and', 'or', 'and', 'or', 'and', 'and']",a.z >  7436 or a.vx +>  b.vx + 8188
"-0.9903992,0.0,0.0,0.0,0.0,0.0,1.159651,1.0850866,1.2417701,-0.70908755,0.4823907,-0.4538132,1.159651,1.3860133,0.9836511,0.8866744,0.33626655,-2.1526968,0.0,1.1261606,0.495844,1.3533925,-0.70908755,-0.3769338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",6.1899999999999995,"[52, 10, 10]","['nop', '=', 'v> ', 'v+> ', 'v*= ', 'vnot -> ', 'vnot +> ', '=', 'v+> ', 'nop', 'not =', 'v+> ', 'nop', 'nop', 'not =']","['or', 'or', 'or', 'and', 'and', 'or', 'and', 'or', 'and', 'and', 'and', 'or', 'and', 'or', 'or']",a.z >  7436 or a.vx +>  b.vx + 8188 AND b.z = a.z or b.vx +>  a.vx + 1074
"-0.9903992,0.0,0.0,0.0,0.0,0.0,1.159651,1.0850866,1.2417701,-0.70908755,0.4823907,-0.4538132,1.159651,1.3860133,0.9836511,0.8866744,0.33626655,-2.1526968,-0.52079463,1.1261606,0.495844,1.3533925,-0.70908755,-0.3769338,0.0,0.8715124,0.36732906,-1.8371569,0.43988803,1.5391775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",5.425000000000001,"[52, 10, 10, 69]","['nop', '=', 'v> ', 'v+> ', 'v*= ', 'vnot -> ', 'vnot +> ', '=', 'v+> ', 'nop', 'not =', 'v+> ', 'nop', 'nop', 'not =', 'v*= ', 'nop', '>', 'v-> ', 'vnot *= ']","['or', 'or', 'or', 'and', 'and', 'or', 'and', 'or', 'and', 'and', 'and', 'or', 'and', 'or', 'or', 'and', 'and', 'or', 'or', 'and']",a.z >  7436 or a.vx +>  b.vx + 8188 AND b.z = a.z or b.vx +>  a.vx + 1074
"-0.9903992,0.0,0.0,0.0,0.0,0.0,1.159651,1.0850866,1.2417701,-0.70908755,0.4823907,-0.4538132,1.159651,1.3860133,0.9836511,0.8866744,0.33626655,-2.1526968,-0.52079463,1.1261606,0.495844,1.3533925,-0.70908755,-0.3769338,-0.46387088,0.8715124,0.36732906,-1.8371569,0.43988803,1.5391775,0.0,-1.4635303,0.46736476,-1.1245853,0.85054797,0.5059337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",6.2095,"[52, 10, 10, 69, 47]","['nop', '=', 'v> ', 'v+> ', 'v*= ', 'vnot -> ', 'vnot +> ', '=', 'v+> ', 'nop', 'not =', 'v+> ', 'nop', 'nop', 'not =', 'v*= ', 'nop', '>', 'v-> ', 'vnot *= ', 'v+> ', 'not <', 'not =', 'nop', 'not >']","['or', 'or', 'or', 'and', 'and', 'or', 'and', 'or', 'and', 'and', 'and', 'or', 'and', 'or', 'or', 'and', 'and', 'or', 'or', 'and', 'or', 'and', 'or', 'or', 'or']",a.y = e.y or a.z >  7436 or a.vx +>  b.vx + 8188 and a.vy not = e.vy + 13196 AND b.z = a.z or b.vx +>  a.vx + 1074 AND d.x not = a.x + 773 and d.z > c.z or d.vy = b.vy * 19048
"-0.9903992,0.0,0.0,0.0,0.0,0.0,1.159651,1.0850866,1.2417701,-0.70908755,0.4823907,-0.4538132,1.159651,1.3860133,0.9836511,0.8866744,0.33626655,-2.1526968,-0.52079463,1.1261606,0.495844,1.3533925,-0.70908755,-0.3769338,-0.46387088,0.8715124,0.36732906,-1.8371569,0.43988803,1.5391775,-1.4312328,-1.4635303,0.46736476,-1.1245853,0.85054797,0.5059337,0.0,-0.29587504,0.36535943,0.2491213,0.1015092,1.7086998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.91875,"[52, 10, 10, 69, 47, 62]","['nop', '=', 'v> ', 'v+> ', 'v*= ', 'vnot -> ', 'vnot +> ', '=', 'v+> ', 'nop', 'not =', 'v+> ', 'nop', 'nop', 'not =', 'v*= ', 'nop', '>', 'v-> ', 'vnot *= ', 'v+> ', 'not <', 'not =', 'nop', 'not >', 'v+> ', 'nop', 'v*= ', 'not <', 'not >']","['or', 'or', 'or', 'and', 'and', 'or', 'and', 'or', 'and', 'and', 'and', 'or', 'and', 'or', 'or', 'and', 'and', 'or', 'or', 'and', 'or', 'and', 'or', 'or', 'or', 'and', 'and', 'and', 'or', 'and']",a.y = e.y or a.z >  7436 or a.vx +>  b.vx + 8188 and a.vy not = e.vy + 13196 AND b.y not +>  f.y + 38876 and b.z = a.z or b.vx +>  a.vx + 1074 AND c.y +>  f.y + 39197 or c.vy not = f.vy AND d.x not = a.x + 773 and d.z > c.z or d.vy = b.vy * 19048 AND e.x +>  b.x + 73922 or e.y not < c.y or e.vy not > f.vy
"-0.9903992,0.0,0.0,0.0,0.0,0.0,1.159651,1.0850866,1.2417701,-0.70908755,0.4823907,-0.4538132,1.159651,1.3860133,0.9836511,0.8866744,0.33626655,-2.1526968,-0.52079463,1.1261606,0.495844,1.3533925,-0.70908755,-0.3769338,-0.46387088,0.8715124,0.36732906,-1.8371569,0.43988803,1.5391775,-1.4312328,-1.4635303,0.46736476,-1.1245853,0.85054797,0.5059337,-0.9622007,-0.29587504,0.36535943,0.2491213,0.1015092,1.7086998,0.0,-2.2744007,0.64190054,0.1645761,0.62139636,2.1452205,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.7093750000000005,"[52, 10, 10, 69, 47, 62, 71]","['nop', '=', 'v> ', 'v+> ', 'v*= ', 'vnot -> ', 'vnot +> ', '=', 'v+> ', 'nop', 'not =', 'v+> ', 'nop', 'nop', 'not =', 'v*= ', 'nop', '>', 'v-> ', 'vnot *= ', 'v+> ', 'not <', 'not =', 'nop', 'not >', 'v+> ', 'nop', 'v*= ', 'not <', 'not >', 'nop', '<', 'not <', 'v> ', 'nop']","['or', 'or', 'or', 'and', 'and', 'or', 'and', 'or', 'and', 'and', 'and', 'or', 'and', 'or', 'or', 'and', 'and', 'or', 'or', 'and', 'or', 'and', 'or', 'or', 'or', 'and', 'and', 'and', 'or', 'and', 'and', 'or', 'or', 'and', 'and']",a.y = e.y or a.z >  7436 or a.vx +>  b.vx + 8188 and a.vy not = e.vy + 13196 AND b.x not ->  g.x + 29360 or b.y not +>  f.y + 38876 and b.z = a.z or b.vx +>  a.vx + 1074 AND c.y +>  f.y + 39197 or c.vy not = f.vy AND d.x not = a.x + 773 and d.z > c.z or d.vy = b.vy * 19048 AND e.x +>  b.x + 73922 or e.y not < c.y or e.vy not > f.vy AND f.x +>  e.x + 20381 and f.z not = g.z + 53 and f.vx not < g.vx AND g.vx >  3230
"1.058852,0.0,0.0,0.0,0.0,0.0,0.0,2.86337,1.2587321,0.25728813,0.5196486,1.2535046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.0837586413954219,[66],"['nop', 'nop', '>', 'not <', 'vnot +> ']","['and', 'or', 'and', 'or', 'and']",
"1.058852,0.0,0.0,0.0,0.0,0.0,-0.5512179,2.86337,1.2587321,0.25728813,0.5196486,1.2535046,0.0,-0.26380953,1.1468918,0.16229391,0.7291659,-2.2016048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.74,"[66, 64]","['nop', 'nop', '>', 'not <', 'vnot +> ', '<', 'nop', 'nop', 'nop', '>']","['and', 'or', 'and', 'or', 'and', 'or', 'or', 'or', 'or', 'or']",
"1.058852,0.0,0.0,0.0,0.0,0.0,-0.5512179,2.86337,1.2587321,0.25728813,0.5196486,1.2535046,0.27376038,-0.26380953,1.1468918,0.16229391,0.7291659,-2.2016048,0.0,-0.5797695,0.9169158,-0.1419167,0.5059337,0.40464753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",4.775,"[66, 64, 49]","['nop', 'nop', '>', 'not <', 'vnot +> ', '<', 'nop', 'nop', 'nop', '>', 'vnot = ', 'v+> ', 'vnot -> ', 'not >', 'not =']","['and', 'or', 'and', 'or', 'and', 'or', 'or', 'or', 'or', 'or', 'or', 'or', 'and', 'or', 'and']",a.vy not +>  c.vy + 1236 AND c.x not =  96668
