pattern,rating,events,pattern_str
"0.26752952,0.0,0.0,0.60311306,0.011893499,-0.051217794,1.524994,-1.0276952,-1.623022,-0.051217794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.4027775,"[88, 16]",a.x not = b.x or a.y =  27331 and a.z <  14920 and 
"0.26752952,0.0,0.0,0.60311306,0.011893499,-0.051217794,-0.31161597,-1.0276952,-1.623022,-0.28183728,1.524994,-0.85568976,-0.28183728,-0.051217794,-1.0276952,0.49673882,-0.85568976,1.8333403,-1.3952413,-0.8450524,0.011893499,0.37492523,1.524994,1.524994,-1.0276952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.68184805,"[88, 16, 74, 8, 8, 10, 24]",a.x not = b.x or a.y =  27331 and a.z <  14920 and b.x not < c.x or b.y not > c.y or  and c.x <  5388 and c.y >  24077 and  and d.z =  5390 and e.x >  89451 and  and f.z < g.z and g.x <  94205 and g.y <  69452 and 
"0.26752952,0.0,0.0,0.60311306,0.011893499,-0.051217794,-0.31161597,-1.0276952,-1.623022,-0.28183728,1.524994,-0.85568976,-0.28183728,-0.051217794,-1.0276952,0.49673882,-0.85568976,1.8333403,-1.3952413,-0.8450524,0.011893499,-0.57502204,1.524994,1.524994,-0.31161597,-0.97046983,1.8333403,-0.8450524,-0.051217794,1.8333403,-1.623022,0.0,0.0,0.0",3.0420318,"[88, 16, 74, 8, 8, 10, 24, 62, 74]",a.x not = b.x or a.y =  27331 and a.z <  14920 and b.x not < c.x or b.y not > c.y or  and c.x <  5388 and c.y >  24077 and  and d.z =  5390 and e.x >  89451 and  and f.z < g.z and g.x <  94205 and g.y <  69452 and g.z not < h.z and h.x < i.x or h.z <  6874 and 
"-0.4778787,0.0,0.0,-0.57502204,-1.623022,1.296188,-1.623022,0.011893499,1.8333403,-1.623022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.428,"[58, 62]",a.x not > b.x or a.y = b.y or a.z not > b.z and 
"-0.4778787,0.0,0.0,-0.57502204,-1.623022,1.296188,-1.3952413,0.011893499,1.8333403,0.27630204,-1.0276952,0.37492523,-0.4778787,1.296188,1.296188,-0.5111429,-1.0276952,0.9120824,-0.095927425,1.8333403,-0.8551928,0.5205285,-0.8551928,1.5809183,1.3771998,-0.97046983,-0.17412886,-0.803258,0.0,0.0,0.0,0.0,0.0,0.0",2.26458428,"[58, 62, 24, 63, 58, 14, 65, 61]",a.x not > b.x or a.y = b.y or a.z not > b.z and b.x not = c.x or  and c.x not < d.x or c.y < d.y or c.z =  12761 and d.x = e.x or d.y = e.y or d.z > e.z and e.x not < f.x or e.y >  23776 and e.z =  579 and f.y > g.y or f.z > g.z and g.x > h.x or g.y <  92783 and g.z > h.z and 
"0.017894011,0.0,0.0,0.28999132,-1.0276952,-0.85568976,-0.97046983,1.3771998,1.8333403,-1.0459348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.45275,"[38, 98]",a.x not < b.x or a.y >  51798 and a.z < b.z and 
"0.017894011,0.0,0.0,0.28999132,-1.0276952,-0.85568976,2.3535924,1.3771998,1.8333403,-1.0459348,0.9120824,-0.8450524,-0.803258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.6653,"[38, 98, 97]",a.x not < b.x or a.y >  51798 and a.z < b.z and  and c.x >  30390 and c.z =  9791
"0.017894011,0.0,0.0,0.28999132,-1.0276952,-0.85568976,2.3535924,1.3771998,1.8333403,0.74101853,0.9120824,-0.8450524,-0.803258,-0.051217794,1.296188,1.8333403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.694055,"[38, 98, 97, 64]",a.x not < b.x or a.y >  51798 and a.z < b.z and  and c.x >  30390 and c.z =  9791 and d.x =  96734 and 
"0.017894011,0.0,0.0,0.28999132,-1.0276952,-0.85568976,2.3535924,1.3771998,1.8333403,0.74101853,0.9120824,-0.8450524,-2.9856343,-0.051217794,1.296188,0.43176526,0.011893499,-1.0276952,-0.76687014,-0.8551928,-0.051217794,0.37492523,1.524994,0.9120824,-0.97046983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.267084033,"[38, 98, 97, 64, 73, 28, 59]",a.x not < b.x or a.y >  51798 and a.z < b.z and  and c.x >  30390 and c.z =  9791 and d.x =  96734 and d.y = e.y or  and e.x not = f.x or e.y not < f.y or e.z not > f.z and f.x > g.x or f.y =  13480 and f.z < g.z and g.x <  91843 and g.y >  80459 and 
"0.017894011,0.0,0.0,0.28999132,-1.0276952,-0.85568976,2.3535924,1.3771998,1.8333403,0.74101853,0.9120824,-0.8450524,-2.9856343,-0.051217794,1.296188,0.43176526,0.011893499,-1.0276952,-0.76687014,-0.8551928,-0.051217794,1.0267929,1.524994,0.9120824,-0.28183728,-1.623022,-0.051217794,2.5101514,1.8333403,1.296188,1.5809183,0.0,0.0,0.0",2.301623123,"[38, 98, 97, 64, 73, 28, 59, 23, 8]",a.x not < b.x or a.y >  51798 and a.z < b.z and  and c.x >  30390 and c.z =  9791 and d.x =  96734 and d.y = e.y or  and e.x not = f.x or e.y not < f.y or e.z not > f.z and f.x > g.x or f.y =  13480 and f.z < g.z and g.x <  91843 and g.y >  80459 and g.z < h.z and h.y =  61927 and  and i.z <  2488
"0.5205285,0.0,0.0,0.30132043,-0.97046983,1.3771998,0.49673882,-1.623022,-0.97046983,-0.5918262,1.3771998,-0.97046983,0.33096007,-0.8551928,1.296188,0.49673882,-0.8551928,-0.8551928,0.059918094,-0.8551928,-0.97046983,-0.28806734,2.5101514,-0.8450524,0.38047302,-1.0276952,-1.0276952,0.7614305,-0.051217794,1.8333403,-0.803258,-1.623022,-0.051217794,1.524994",2.435128162,"[61, 67, 10, 53, 99, 10, 4, 19, 52, 49]",a.y > b.y or  and b.x not > c.x or  and c.y < d.y or  and d.y = e.y or d.z =  1733 and e.x > f.x or  and f.y < g.y or f.z > g.z and g.x = h.x or g.z not > h.z and h.x not < i.x or h.y not < i.y or h.z > i.z and i.x =  9693 and i.z =  10098 and j.y =  74493 and j.z <  3661
"0.5205285,0.0,0.0,0.0,-0.85568976,0.9120824,-0.8450524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.865488947,[61],a.y >  92184 and a.z <  2906
"0.5205285,0.0,0.0,-0.28183728,-0.85568976,0.9120824,0.7614305,-0.17412886,0.9120824,-0.8450524,1.524994,-0.97046983,1.3771998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.62075,"[61, 8, 49]",a.y >  92184 and a.z <  2906 and b.x >  64229 and b.y >  35681 and b.z <  14847 and c.x <  59305 and 
"0.5205285,0.0,0.0,-0.28183728,-0.85568976,0.9120824,0.7614305,-0.17412886,0.9120824,1.0267929,1.524994,-0.97046983,-0.095927425,-0.97046983,1.5809183,-0.8450524,-0.051217794,1.5809183,0.9120824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.73691,"[61, 8, 49, 23, 65]",a.y >  92184 and a.z <  2906 and b.x >  64229 and b.y >  35681 and b.z <  14847 and c.x <  59305 and c.z > d.z and d.x < e.x or d.y <  63739 and  and e.x =  39140 and e.y <  56559 and e.z >  13945
"0.5205285,0.0,0.0,-0.28183728,-0.85568976,0.9120824,0.7614305,-0.17412886,0.9120824,1.0267929,1.524994,-0.97046983,-0.095927425,-0.97046983,1.5809183,0.5205285,-0.051217794,1.5809183,0.49673882,-0.051217794,0.011893499,0.8699865,-1.0459348,1.524994,0.8699865,-0.051217794,2.5101514,-0.76687014,1.524994,1.296188,1.296188,0.37492523,-0.051217794,-1.0276952",3.0772339,"[61, 8, 49, 23, 65, 61, 10, 106, 106, 59]",a.y >  92184 and a.z <  2906 and b.x >  64229 and b.y >  35681 and b.z <  14847 and c.x <  59305 and c.z > d.z and d.x < e.x or d.y <  63739 and  and e.x =  39140 and e.y <  56559 and e.z >  13945 and f.x =  9884 and f.y not = g.y or f.z <  3073 and g.x =  38655 and g.y <  27335 and g.z >  14326 and h.x =  72598 and h.y = i.y or h.z >  12102 and i.x <  79481 and i.y = j.y or  and j.y =  62648 and 
"-0.4778787,0.0,0.0,0.49673882,0.9120824,1.296188,-0.5918262,0.9120824,-0.8450524,1.2855133,-0.051217794,-0.803258,0.7614305,-0.97046983,1.5809183,0.26752952,-1.0276952,0.9120824,0.011893499,0.9120824,-0.051217794,1.5809183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.7623935,"[58, 10, 53, 75, 49, 88]",a.x >  66697 and a.y = b.y or a.z not = b.z and b.x >  82956 and b.y <  20001 and b.z < c.z and c.y =  81950 and c.z >  7663 and d.y <  52740 and d.z not = e.z and e.y >  6972 and e.z not = f.z and f.y =  5361 and f.z <  4155
"-0.4778787,0.0,0.0,0.49673882,0.9120824,1.296188,-0.5918262,0.9120824,-0.8450524,1.2855133,-0.051217794,-0.803258,0.7614305,-0.97046983,1.5809183,0.26752952,-1.0276952,0.9120824,0.8699865,0.9120824,-0.051217794,1.5809183,1.8333403,0.37492523,-0.051217794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.02661475,"[58, 10, 53, 75, 49, 88, 106]",a.x >  66697 and a.y = b.y or a.z not = b.z and b.x >  82956 and b.y <  20001 and b.z < c.z and c.y =  81950 and c.z >  7663 and d.y <  52740 and d.z not = e.z and e.y >  6972 and e.z not = f.z and f.y =  5361 and f.z <  4155 and g.z =  6177
"-0.28183728,0.0,0.0,0.0,-0.8551928,0.37492523,-0.17412886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.100621445,[8],a.z >  10677
"-0.28183728,0.0,0.0,0.059918094,-0.8551928,0.37492523,-0.17412886,2.5101514,0.37492523,1.524994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.40775,"[8, 4]",a.x > b.x or a.z >  10677 and 
"-0.28183728,0.0,0.0,0.059918094,-0.8551928,0.37492523,-0.76687014,2.5101514,0.37492523,1.524994,-0.17412886,-0.803258,1.524994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.5977775,"[8, 4, 59]",a.x > b.x or a.z >  10677 and b.y < c.y or  and c.y =  55546 and c.z <  11108
"-0.28183728,0.0,0.0,0.059918094,-0.8551928,0.37492523,-0.76687014,2.5101514,0.37492523,0.90536624,-0.17412886,-0.803258,0.059918094,1.8333403,-0.85568976,0.059918094,1.5809183,1.524994,-0.57502204,0.9120824,0.37492523,1.2680243,-1.623022,1.5809183,2.5101514,-0.803258,2.5101514,1.296188,0.0,0.0,0.0,0.0,0.0,0.0",3.30644325,"[8, 4, 59, 69, 4, 4, 62, 13]",a.x > b.x or a.z >  10677 and b.y < c.y or  and c.y =  55546 and c.z <  11108 and d.y >  28774 and d.z <  10378 and e.x <  10205 and e.y <  51556 and  and f.x >  40883 and  and g.y <  65886 and g.z = h.z and h.x =  43877 and 
"0.30132043,0.0,0.0,0.059918094,0.011893499,2.5101514,1.0267929,0.37492523,-0.85568976,0.16818014,1.5809183,-0.8551928,0.9120824,1.296188,1.8333403,0.011893499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.68503025,"[67, 4, 23, 54]", and b.x < c.x or b.z <  1261 and c.x <  94203 and c.y > d.y or c.z >  6663 and 
"0.30132043,0.0,0.0,0.059918094,0.011893499,2.5101514,1.0267929,0.37492523,-0.85568976,0.16818014,1.5809183,-0.8551928,-0.28183728,1.296188,1.8333403,0.60311306,1.3771998,-0.803258,0.059918094,-1.623022,1.8333403,0.9120824,-0.051217794,1.296188,1.524994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.533590802,"[67, 4, 23, 54, 8, 16, 4]", and b.x < c.x or b.z <  1261 and c.x <  94203 and c.y > d.y or c.z >  6663 and d.x = e.x or d.z not = e.z and e.x > f.x or e.y =  69616 and  and f.x not > g.x or  and g.x =  54965 and g.z <  921
"-0.4778787,0.0,0.0,0.8699865,-0.85568976,-0.8551928,-0.17412886,0.37492523,-1.0276952,1.8333403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.455,"[58, 106]",a.x >  84102 and a.z >  6993 and 
"-0.4778787,0.0,0.0,0.8699865,-0.85568976,-0.8551928,2.3535924,0.37492523,-1.0276952,0.28999132,0.9120824,2.5101514,-0.28183728,0.9120824,1.5809183,0.27630204,0.37492523,-0.85568976,0.74101853,-1.0459348,-1.0459348,1.5809183,1.524994,-0.97046983,1.5809183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.02613775,"[58, 106, 97, 98, 8, 63, 64]",a.x >  84102 and a.z >  6993 and b.x < c.x or  and c.x >  4481 and c.y = d.y or c.z <  8706 and d.x >  20348 and d.y <  33752 and d.z >  11945 and e.x < f.x or e.y >  32656 and e.z not < f.z and f.x =  84847 and f.y =  84335 and f.z <  11030 and g.x <  6223 and 
"0.26752952,0.0,0.0,0.74101853,-1.0276952,-0.17412886,-0.76687014,-0.17412886,1.8333403,1.2680243,0.011893499,-0.8450524,2.3535924,0.9120824,-1.0276952,1.524994,1.296188,1.524994,-1.0276952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.738908,"[88, 64, 59, 13, 97]",a.x not < b.x or a.y >  64271 and a.z < b.z and b.x >  51259 and  and c.x not = d.x or c.y <  33422 and  and d.y not < e.y or d.z <  593 and e.y <  90181 and 
"-0.28183728,0.0,0.0,0.0,1.524994,1.296188,0.011893499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.966769529,[8],a.x <  16091 and 
"-0.28183728,0.0,0.0,0.27630204,1.524994,1.296188,0.49673882,-0.051217794,1.5809183,-0.5160239,-1.623022,-0.97046983,0.49673882,0.011893499,-0.17412886,1.3771998,-1.0276952,-1.0276952,-0.8551928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0,"[8, 63, 10, 71, 10]",a.x <  16091 and  and b.x =  56140 and b.y <  57502 and b.z <  1721 and c.x not > d.x or c.y < d.y or c.z < d.z and d.x not = e.x or d.y >  20179 and d.z > e.z and 
"-0.28183728,0.0,0.0,0.27630204,1.524994,1.296188,0.49673882,-0.051217794,1.5809183,-0.5160239,-1.623022,-0.97046983,0.49673882,0.011893499,-0.17412886,-0.28183728,-1.0276952,-1.0276952,-0.095927425,0.37492523,0.37492523,-0.4778787,-0.8551928,1.5809183,0.77608126,-0.85568976,1.5809183,-0.85568976,0.9120824,1.296188,1.296188,0.0,0.0,0.0",3.671811628,"[8, 63, 10, 71, 10, 8, 65, 58, 40]",a.x <  16091 and  and b.x =  56140 and b.y <  57502 and b.z <  1721 and c.x not > d.x or c.y < d.y or c.z < d.z and d.x not = e.x or d.y >  20179 and d.z > e.z and e.x not < f.x or e.z > f.z and f.x < g.x or f.y < g.y or f.z not = g.z and g.x > h.x or g.y <  13709 and g.z <  14111 and h.x >  95024 and h.z >  3018 and i.x >  28070 and 
"-0.28183728,0.0,0.0,0.0,-0.97046983,-0.97046983,-0.8450524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.22216483,[8],a.z <  8343
"-0.28183728,0.0,0.0,-2.9856343,-0.97046983,-0.97046983,0.49673882,0.011893499,-1.0459348,-0.5111429,-0.8551928,1.296188,0.74101853,2.5101514,-0.97046983,0.9120824,2.5101514,-0.051217794,1.3771998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.281403025,"[8, 73, 10, 14, 64]",a.x < b.x or a.y < b.y or a.z <  8343 and b.x not = c.x or  and c.x > d.x or c.y = d.y or c.z =  288 and d.x = e.x or d.y < e.y or d.z >  2592 and e.y =  25119 and 
"0.059918094,0.0,0.0,-0.28183728,-0.17412886,1.8333403,0.49673882,1.3771998,-1.0276952,-0.8551928,-0.8551928,-0.97046983,1.296188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0,"[4, 8, 10]",a.x >  43453 and a.z < b.z and b.x > c.x or b.y not < c.y or b.z > c.z and 
"-0.5111429,0.0,0.0,0.49673882,-0.803258,-0.97046983,0.7614305,-1.0459348,1.296188,0.26752952,-1.623022,0.37492523,2.1877804,-1.623022,2.5101514,2.3535924,1.8333403,-0.85568976,-0.28183728,-0.8450524,1.296188,1.5809183,1.5809183,-1.0276952,1.5809183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.068812803,"[14, 10, 49, 88, 47, 97, 8]",a.x =  73929 and a.y < b.y or a.z > b.z and b.x =  18130 and b.y = c.y or b.z >  11745 and c.x not > d.x or c.y < d.y or c.z <  14757 and d.x not > e.x or d.y = e.y or d.z > e.z and e.z <  10485 and f.x <  37385 and f.y = g.y or f.z <  959 and g.x <  47096 and g.z <  10731
"-0.5111429,0.0,0.0,0.49673882,-0.803258,-0.97046983,0.7614305,-1.0459348,1.296188,0.26752952,-1.623022,0.37492523,2.1877804,-1.623022,2.5101514,2.3535924,1.8333403,-0.85568976,-0.28183728,-0.8450524,1.296188,0.059918094,1.5809183,-1.0276952,0.49673882,-0.8450524,-0.8551928,0.90536624,-0.97046983,-1.0459348,0.37492523,-0.97046983,2.5101514,-0.8551928",3.020852115,"[14, 10, 49, 88, 47, 97, 8, 4, 10, 69]",a.x =  73929 and a.y < b.y or a.z > b.z and b.x =  18130 and b.y = c.y or b.z >  11745 and c.x not > d.x or c.y < d.y or c.z <  14757 and d.x not > e.x or d.y = e.y or d.z > e.z and e.z <  10485 and f.x <  37385 and f.y = g.y or f.z <  959 and g.x <  47096 and g.y not < h.y or g.z <  10731 and h.x <  50057 and h.y > i.y or  and i.x < j.x or i.z < j.z and 
"-0.59647053,0.0,0.0,0.059918094,-0.17412886,0.011893499,-0.32683423,-0.17412886,1.524994,0.38047302,-0.17412886,0.37492523,1.0267929,2.5101514,-1.0459348,0.77608126,-1.623022,-0.17412886,0.16818014,-1.0459348,-0.97046983,0.059918094,-0.85568976,1.5809183,-0.32683423,1.524994,0.011893499,1.8333403,1.3771998,1.296188,1.524994,0.0,0.0,0.0",2.864999134,"[100, 4, 57, 52, 23, 40, 54, 4, 57]",a.x >  2692 and a.y not = b.y or a.z not < b.z and b.x >  36189 and b.y <  94824 and b.z = c.z and c.x >  19501 and c.y < d.y or c.z <  4161 and d.x = e.x or d.z =  4708 and e.x not > f.x or e.y >  40456 and e.z =  9407 and f.x =  60769 and f.y < g.y or  and g.x >  20469 and g.y <  68335 and g.z = h.z and h.x <  43159 and h.y not = i.y or  and i.z <  492
"-0.095927425,0.0,0.0,-0.9740924,-0.85568976,1.3771998,1.2855133,-0.8450524,-0.803258,0.28999132,0.011893499,1.8333403,-0.8450524,-0.97046983,-1.0459348,0.9120824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.1865305,"[65, 66, 75, 98]",a.x >  78135 and a.y > b.y or a.z < b.z and b.y =  90121 and b.z < c.z and c.x not = d.x or c.z <  910 and d.y =  81083 and d.z >  12997
"-0.095927425,0.0,0.0,-0.9740924,-0.85568976,1.3771998,1.2855133,-0.8450524,-0.803258,0.28999132,0.011893499,1.8333403,-0.28183728,-0.97046983,-1.0459348,0.33096007,-0.85568976,1.524994,1.0267929,-0.8551928,0.9120824,-0.31161597,-0.803258,-0.803258,-1.8421305,1.5809183,0.011893499,0.37492523,1.3771998,0.011893499,-0.8450524,0.0,0.0,0.0",2.592653813,"[65, 66, 75, 98, 8, 99, 23, 74, 68]",a.x >  78135 and a.y > b.y or a.z < b.z and b.y =  90121 and b.z < c.z and c.x not = d.x or c.z <  910 and d.x < e.x or d.y =  81083 and d.z >  12997 and e.x >  20213 and  and f.x > g.x or f.y >  8760 and f.z =  2140 and  and h.x <  38498 and h.y not = i.y or h.z < i.z and i.z <  3693
"0.90536624,0.0,0.0,0.0,1.524994,-0.8551928,2.5101514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.819797926,[69],a.x <  33258 and 
"0.90536624,0.0,0.0,0.77608126,1.524994,-0.8551928,2.5101514,-1.623022,-0.97046983,1.5809183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.4028,"[69, 40]",a.x <  33258 and a.y > b.y or a.z = b.z and b.z <  14366
"0.90536624,0.0,0.0,0.77608126,1.524994,-0.8551928,0.49673882,-1.623022,-0.97046983,-0.28183728,-1.0459348,-0.803258,-0.9740924,0.9120824,1.296188,1.524994,1.8333403,-0.051217794,2.5101514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.756408275,"[69, 40, 10, 8, 66]",a.x <  33258 and a.y > b.y or a.z = b.z and b.x not > c.x or b.y < c.y or b.z <  14366 and c.x =  38268 and c.y =  85087 and c.z =  8328 and d.x >  20155 and d.y = e.y or d.z <  1989 and 
"0.90536624,0.0,0.0,0.77608126,1.524994,-0.8551928,0.49673882,-1.623022,-0.97046983,-0.28183728,-1.0459348,-0.803258,-0.9740924,0.9120824,1.296188,-0.28183728,1.8333403,-0.051217794,2.5101514,-0.8450524,1.3771998,-0.8551928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.511410775,"[69, 40, 10, 8, 66, 8]",a.x <  33258 and a.y > b.y or a.z = b.z and b.x not > c.x or b.y < c.y or b.z <  14366 and c.x =  38268 and c.y =  85087 and c.z =  8328 and d.x >  20155 and d.y = e.y or d.z <  1989 and  and f.x <  56213 and 
"0.90536624,0.0,0.0,0.77608126,1.524994,-0.8551928,0.49673882,-1.623022,-0.97046983,-0.28183728,-1.0459348,-0.803258,-0.9740924,0.9120824,1.296188,-0.28183728,1.8333403,-0.051217794,-0.9740924,-0.8450524,1.3771998,-0.8551928,0.9120824,0.9120824,0.011893499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",2.605153583,"[69, 40, 10, 8, 66, 8, 66]",a.x <  33258 and a.y > b.y or a.z = b.z and b.x not > c.x or b.y < c.y or b.z <  14366 and c.x =  38268 and c.y =  85087 and c.z =  8328 and d.x >  20155 and d.y = e.y or d.z <  1989 and  and f.x <  56213 and f.y > g.y or f.z > g.z and g.x >  1665 and g.y >  13501 and 
"0.90536624,0.0,0.0,0.77608126,1.524994,-0.8551928,0.49673882,-1.623022,-0.97046983,-0.28183728,-1.0459348,-0.803258,-0.9740924,0.9120824,1.296188,-0.28183728,1.8333403,-0.051217794,-0.9740924,-0.8450524,1.3771998,-0.32683423,0.9120824,0.9120824,0.011893499,-1.0459348,-0.8450524,-0.051217794,0.0,0.0,0.0,0.0,0.0,0.0",2.581716383,"[69, 40, 10, 8, 66, 8, 66, 57]",a.x <  33258 and a.y > b.y or a.z = b.z and b.x not > c.x or b.y < c.y or b.z <  14366 and c.x =  38268 and c.y =  85087 and c.z =  8328 and d.x >  20155 and d.y = e.y or d.z <  1989 and  and f.x <  56213 and f.y > g.y or f.z > g.z and g.x >  1665 and g.y >  13501 and g.z not = h.z and h.x =  41891 and h.y <  21076 and h.z =  14279
"-0.76687014,0.0,0.0,0.74101853,-1.623022,-1.0276952,-0.28183728,1.524994,1.8333403,0.017894011,-1.623022,-0.97046983,-0.17412886,-0.8551928,-0.8450524,-1.0276952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",1.686805275,"[59, 64, 8, 38]",a.x not > b.x or a.y not < b.y or  and b.x <  76044 and b.z =  9699 and c.x not > d.x or c.y < d.y or c.z >  2385 and d.y <  90287 and 
"-0.76687014,0.0,0.0,0.74101853,-1.623022,-1.0276952,-0.28183728,1.524994,1.8333403,0.017894011,-1.623022,-0.97046983,-1.3952413,-0.8551928,-0.8450524,0.49673882,-1.0276952,-0.17412886,-0.28806734,1.8333403,-1.623022,1.0267929,1.296188,0.9120824,-0.28183728,-0.17412886,-0.051217794,-0.17412886,1.3771998,1.3771998,-0.97046983,0.0,0.0,0.0",2.77569894,"[59, 64, 8, 38, 24, 10, 19, 23, 8]",a.x not > b.x or a.y not < b.y or  and b.x <  76044 and b.z =  9699 and c.x not > d.x or c.y < d.y or c.z >  2385 and d.x > e.x or d.y <  90287 and d.z not < e.z and e.y >  72868 and e.z >  1882 and f.y not > g.y or f.z <  2246 and g.x = h.x or g.y >  73057 and  and h.x >  46188 and h.y =  69936 and h.z >  8288 and 
"0.49673882,0.0,0.0,0.27630204,-1.623022,1.524994,0.77608126,-1.0459348,-0.8551928,-0.5918262,-0.97046983,0.9120824,-0.9740924,0.9120824,-0.97046983,0.49673882,-0.8551928,-0.97046983,-0.051217794,-0.97046983,-0.8551928,1.524994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",3.0384078,"[10, 63, 40, 53, 66, 10]",a.x not > b.x or a.z <  2631 and b.x =  50600 and b.y > c.y or  and c.y >  76254 and c.z <  6861 and d.x >  78802 and d.y < e.y or d.z not < e.z and e.x > f.x or e.y < f.y or  and f.z <  3058
